Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
3389.0,,"that's it, okay?",Depp,Civil,,2022-04-12,"that's it, okay?","['that', ""'s"", 'it', ',', 'okay', '?']",UNUSED,,,,,,,,
3390.0,,Everything else would have to be redacted.,Depp,Civil,,2022-04-12,Everything else would have to be redacted.,"['Everything', 'else', 'would', 'have', 'to', 'be', 'redacted', '.']",UNUSED,,,,,,,,
3391.0,Mr. Chew:, [inaudible 04:55:29] 607 A7.,Depp,Civil,,2022-04-12, [inaudible 04:55:29] 607 A7.,"['[', 'inaudible', '04:55:29', ']', '607', 'A7', '.']",UNUSED,,,,,,,,
3392.0,Judge Azcarate:," I'm going to allow that, just that one part.",Depp,Civil,,2022-04-12," I'm going to allow that, just that one part.","['I', ""'m"", 'going', 'to', 'allow', 'that', ',', 'just', 'that', 'one', 'part', '.']",UNUSED,,,,,,,,
3393.0,,That one part .,Depp,Civil,,2022-04-12,That one part .,"['That', 'one', 'part', '.']",UNUSED,,,,,,,,
3394.0,,"everything else gets redacted as far as her text, Ms. Dembrowski's text can come in, except you have to get rid of her identifying information as far as her phone number, okay?",Depp,Civil,,2022-04-12,"everything else gets redacted as far as her text, Ms. Dembrowski's text can come in, except you have to get rid of her identifying information as far as her phone number, okay?","['everything', 'else', 'gets', 'redacted', 'as', 'far', 'as', 'her', 'text', ',', 'Ms.', 'Dembrowski', ""'s"", 'text', 'can', 'come', 'in', ',', 'except', 'you', 'have', 'to', 'get', 'rid', 'of', 'her', 'identifying', 'information', 'as', 'far', 'as', 'her', 'phone', 'number', ',', 'okay', '?']",UNUSED,,,,,,,,
3395.0,"Mr. Rottenborn: And just to be clear, so [inaudible 04:55:50] Judge Azcarate:", That's it.,Depp,Civil,,2022-04-12, That's it.,"['That', ""'s"", 'it', '.']",UNUSED,,,,,,,,
3396.0,Mr. Chew:," Your Honor, for the record, [inaudible 04:55:52].",Depp,Civil,,2022-04-12," Your Honor, for the record, [inaudible 04:55:52].","['Your', 'Honor', ',', 'for', 'the', 'record', ',', '[', 'inaudible', '04:55:52', ']', '.']",UNUSED,,,,,,,,
3397.0,Judge Azcarate:," Okay, I understand.",Depp,Civil,,2022-04-12," Okay, I understand.","['Okay', ',', 'I', 'understand', '.']",UNUSED,,,,,,,,
3398.0,Mr. Chew:, ...also speculation.,Depp,Civil,,2022-04-12, ...also speculation.,"['...', 'also', 'speculation', '.']",UNUSED,,,,,,,,
3399.0,Judge Azcarate:, Okay.,Depp,Civil,,2022-04-12, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
3400.0,,All right.,Depp,Civil,,2022-04-12,All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
3401.0,,That's fine.,Depp,Civil,,2022-04-12,That's fine.,"['That', ""'s"", 'fine', '.']",UNUSED,0.0,[],,,,,,
3402.0,,Noted.,Depp,Civil,,2022-04-12,Noted.,"['Noted', '.']",UNUSED,,,,,,,,
3403.0,,Thank you.,Depp,Civil,,2022-04-12,Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
3404.0,Mr. Rottenborn:," If you want to redact [inaudible 04:56:00] bender, not the last two words.",Depp,Civil,,2022-04-12," If you want to redact [inaudible 04:56:00] bender, not the last two words.","['If', 'you', 'want', 'to', 'redact', '[', 'inaudible', '04:56:00', ']', 'bender', ',', 'not', 'the', 'last', 'two', 'words', '.']",UNUSED,,,,,,,,
3405.0,Judge Azcarate:," That's exactly right, not the last two words, and not the sentence above it, and not any of the sentences below it or any of the other texts, but Ms. Dembrowski's texts come in, but you got to just take out her phone number for me.",Depp,Civil,,2022-04-12," That's exactly right, not the last two words, and not the sentence above it, and not any of the sentences below it or any of the other texts, but Ms. Dembrowski's texts come in, but you got to just take out her phone number for me.","['That', ""'s"", 'exactly', 'right', ',', 'not', 'the', 'last', 'two', 'words', ',', 'and', 'not', 'the', 'sentence', 'above', 'it', ',', 'and', 'not', 'any', 'of', 'the', 'sentences', 'below', 'it', 'or', 'any', 'of', 'the', 'other', 'texts', ',', 'but', 'Ms.', 'Dembrowski', ""'s"", 'texts', 'come', 'in', ',', 'but', 'you', 'got', 'to', 'just', 'take', 'out', 'her', 'phone', 'number', 'for', 'me', '.']",UNUSED,,,,,,,,
3406.0,,Okay?,Depp,Civil,,2022-04-12,Okay?,"['Okay', '?']",UNUSED,0.0,[],,,,,,
3407.0,,So if you can give .,Depp,Civil,,2022-04-12,So if you can give .,"['So', 'if', 'you', 'can', 'give', '.']",UNUSED,,,,,,,,
3408.0,,"you owe me that, and I'll allow the redacted one into evidence.",Depp,Civil,,2022-04-12,"you owe me that, and I'll allow the redacted one into evidence.","['you', 'owe', 'me', 'that', ',', 'and', 'I', ""'ll"", 'allow', 'the', 'redacted', 'one', 'into', 'evidence', '.']",UNUSED,,,,,,,,
3409.0,,"And you can owe that to me tomorrow, okay?",Depp,Civil,,2022-04-12,"And you can owe that to me tomorrow, okay?","['And', 'you', 'can', 'owe', 'that', 'to', 'me', 'tomorrow', ',', 'okay', '?']",UNUSED,,,,,,,,
3410.0,,"And you also owe me 214 tomorrow too, correct?",Depp,Civil,,2022-04-12,"And you also owe me 214 tomorrow too, correct?","['And', 'you', 'also', 'owe', 'me', '214', 'tomorrow', 'too', ',', 'correct', '?']",UNUSED,,,,,,,,
3411.0,Mr. Rottenborn:," Yes, Your Honor.",Depp,Civil,,2022-04-12," Yes, Your Honor.","['Yes', ',', 'Your', 'Honor', '.']",UNUSED,0.0,[],,,,,,
3412.0,,"On that one, can we redact .",Depp,Civil,,2022-04-12,"On that one, can we redact .","['On', 'that', 'one', ',', 'can', 'we', 'redact', '.']",UNUSED,,,,,,,,
3413.0,,"if we only show the last two columns and we redact the personal identifiers, can we then show the other columns that correspond to the text?",Depp,Civil,,2022-04-12,"if we only show the last two columns and we redact the personal identifiers, can we then show the other columns that correspond to the text?","['if', 'we', 'only', 'show', 'the', 'last', 'two', 'columns', 'and', 'we', 'redact', 'the', 'personal', 'identifiers', ',', 'can', 'we', 'then', 'show', 'the', 'other', 'columns', 'that', 'correspond', 'to', 'the', 'text', '?']",UNUSED,,,,,,,,
3414.0,Judge Azcarate:, As long as the personal .,Depp,Civil,,2022-04-12, As long as the personal .,"['As', 'long', 'as', 'the', 'personal', '.']",UNUSED,,,,,,,,
3415.0,,was what the objection was.,Depp,Civil,,2022-04-12,was what the objection was.,"['was', 'what', 'the', 'objection', 'was', '.']",UNUSED,,,,,,,,
3416.0,,So if you could do that for just the .,Depp,Civil,,2022-04-12,So if you could do that for just the .,"['So', 'if', 'you', 'could', 'do', 'that', 'for', 'just', 'the', '.']",UNUSED,,,,,,,,
3417.0,"
Mr. Rottenborn:", Yes.,Depp,Civil,,2022-04-12, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
3418.0,,"Yes, Your Honor.",Depp,Civil,,2022-04-12,"Yes, Your Honor.","['Yes', ',', 'Your', 'Honor', '.']",UNUSED,0.0,[],,,,,,
3419.0,Judge Azcarate:," ...and get rid of the others, okay?",Depp,Civil,,2022-04-12," ...and get rid of the others, okay?","['...', 'and', 'get', 'rid', 'of', 'the', 'others', ',', 'okay', '?']",UNUSED,,,,,,,,
3420.0,,All right.,Depp,Civil,,2022-04-12,All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
3421.0,,All right.,Depp,Civil,,2022-04-12,All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
3422.0,,That's all I had.,Depp,Civil,,2022-04-12,That's all I had.,"['That', ""'s"", 'all', 'I', 'had', '.']",UNUSED,,,,,,,,
3423.0,,"Yes, ma'am, you had something?",Depp,Civil,,2022-04-12,"Yes, ma'am, you had something?","['Yes', ',', ""ma'am"", ',', 'you', 'had', 'something', '?']",UNUSED,,,,,,,,
3424.0,Ms. Bredehoft:, May we approach?,Depp,Civil,,2022-04-12, May we approach?,"['May', 'we', 'approach', '?']",UNUSED,0.0,[],,,,,,
3425.0,Judge Azcarate:, Okay.,Depp,Civil,,2022-04-12, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
0.0,,"TRANSCRIPT OF THE POOL TV FEED FROM DEPP v HEARD FAIRFAX COUNTY COURT Thursday 5 May 2022
PROFESSIONALLY TRANSCRIBED.",Depp,Civil,Trial,2022-05-05,TRANSCRIPT OF THE POOL TV FEED FROM DEPP v HEARD FAIRFAX COUNTY COURT Thursday 5 May 2022 PROFESSIONALLY TRANSCRIBED.,"['TRANSCRIPT', 'OF', 'THE', 'POOL', 'TV', 'FEED', 'FROM', 'DEPP', 'v', 'HEARD', 'FAIRFAX', 'COUNTY', 'COURT', 'Thursday', '5', 'May', '2022', 'PROFESSIONALLY', 'TRANSCRIBED', '.']",UNUSED,,,,,,,,
1.0,,THIS IS NOT AN OFFICIAL COURT TRANSCRIPT AND SHOULD ONLY BE USED FOR GUIDANCE.,Depp,Civil,Trial,2022-05-05,THIS IS NOT AN OFFICIAL COURT TRANSCRIPT AND SHOULD ONLY BE USED FOR GUIDANCE.,"['THIS', 'IS', 'NOT', 'AN', 'OFFICIAL', 'COURT', 'TRANSCRIPT', 'AND', 'SHOULD', 'ONLY', 'BE', 'USED', 'FOR', 'GUIDANCE', '.']",UNUSED,0.0,[],,,,,,
2.0,Elaine:," Just take us to Tokyo, please.",Depp,Civil,Trial,2022-05-05," Just take us to Tokyo, please.","['Just', 'take', 'us', 'to', 'Tokyo', ',', 'please', '.']",UNUSED,,,,,,,,
3.0,Amber:, So I believe we went from that stop to Tokyo with the kids.,Depp,Civil,Trial,2022-05-05, So I believe we went from that stop to Tokyo with the kids.,"['So', 'I', 'believe', 'we', 'went', 'from', 'that', 'stop', 'to', 'Tokyo', 'with', 'the', 'kids', '.']",UNUSED,,,,,,,,
4.0,,And he had had difficulty with drinking in front of them.,Depp,Civil,Trial,2022-05-05,And he had had difficulty with drinking in front of them.,"['And', 'he', 'had', 'had', 'difficulty', 'with', 'drinking', 'in', 'front', 'of', 'them', '.']",UNUSED,,,,,,,,
5.0,,"He was trying to hide it, and yet he was dealing with some stress, some stress around his career.",Depp,Civil,Trial,2022-05-05,"He was trying to hide it, and yet he was dealing with some stress, some stress around his career.","['He', 'was', 'trying', 'to', 'hide', 'it', ',', 'and', 'yet', 'he', 'was', 'dealing', 'with', 'some', 'stress', ',', 'some', 'stress', 'around', 'his', 'career', '.']",UNUSED,,,,,,,,
6.0,,I didn't have a lot of details.,Depp,Civil,Trial,2022-05-05,I didn't have a lot of details.,"['I', 'did', ""n't"", 'have', 'a', 'lot', 'of', 'details', '.']",UNUSED,,,,,,,,
7.0,,"But he was drinking at the restaurant, and the kids were kind of, you know, noticing but not really sure what to make of it.",Depp,Civil,Trial,2022-05-05,"But he was drinking at the restaurant, and the kids were kind of, you know, noticing but not really sure what to make of it.","['But', 'he', 'was', 'drinking', 'at', 'the', 'restaurant', ',', 'and', 'the', 'kids', 'were', 'kind', 'of', ',', 'you', 'know', ',', 'noticing', 'but', 'not', 'really', 'sure', 'what', 'to', 'make', 'of', 'it', '.']",UNUSED,,,,,,,,
8.0,Camille:, Objection.,Depp,Civil,Trial,2022-05-05, Objection.,"['Objection', '.']",UNUSED,0.0,[],,,,,,
9.0,,Calls for speculation and hearsay.,Depp,Civil,Trial,2022-05-05,Calls for speculation and hearsay.,"['Calls', 'for', 'speculation', 'and', 'hearsay', '.']",UNUSED,,,,,,,,
10.0,Elaine:, She didn't say what they said.,Depp,Civil,Trial,2022-05-05, She didn't say what they said.,"['She', 'did', ""n't"", 'say', 'what', 'they', 'said', '.']",UNUSED,,,,,,,,
11.0,Penney:, I'll sustain this to the last part of the answer.,Depp,Civil,Trial,2022-05-05, I'll sustain this to the last part of the answer.,"['I', ""'ll"", 'sustain', 'this', 'to', 'the', 'last', 'part', 'of', 'the', 'answer', '.']",UNUSED,,,,,,,,
12.0,,"Okay, please, please continue, but don't say what they said, okay?",Depp,Civil,Trial,2022-05-05,"Okay, please, please continue, but don't say what they said, okay?","['Okay', ',', 'please', ',', 'please', 'continue', ',', 'but', 'do', ""n't"", 'say', 'what', 'they', 'said', ',', 'okay', '?']",UNUSED,,,,,,,,
13.0,,The kid said.,Depp,Civil,Trial,2022-05-05,The kid said.,"['The', 'kid', 'said', '.']",UNUSED,,,,,,,,
14.0,Amber:," Anyway, Johnny became upset with me for judging him.",Depp,Civil,Trial,2022-05-05," Anyway, Johnny became upset with me for judging him.","['Anyway', ',', 'Johnny', 'became', 'upset', 'with', 'me', 'for', 'judging', 'him', '.']",UNUSED,,,,,,,,
15.0,,"He was, you know...I couldn't...it was like I couldn't win.",Depp,Civil,Trial,2022-05-05,"He was, you know...I couldn't...it was like I couldn't win.","['He', 'was', ',', 'you', 'know', '...', 'I', 'could', ""n't"", '...', 'it', 'was', 'like', 'I', 'could', ""n't"", 'win', '.']",UNUSED,,,,,,,,
16.0,,"If I didn't do anything, if I didn't say anything to him about the drinking, if I didn't acknowledge it, it got worse.",Depp,Civil,Trial,2022-05-05,"If I didn't do anything, if I didn't say anything to him about the drinking, if I didn't acknowledge it, it got worse.","['If', 'I', 'did', ""n't"", 'do', 'anything', ',', 'if', 'I', 'did', ""n't"", 'say', 'anything', 'to', 'him', 'about', 'the', 'drinking', ',', 'if', 'I', 'did', ""n't"", 'acknowledge', 'it', ',', 'it', 'got', 'worse', '.']",UNUSED,,,,,,,,
17.0,,"If I did acknowledge it, it was my fault and I was nagging.",Depp,Civil,Trial,2022-05-05,"If I did acknowledge it, it was my fault and I was nagging.","['If', 'I', 'did', 'acknowledge', 'it', ',', 'it', 'was', 'my', 'fault', 'and', 'I', 'was', 'nagging', '.']",UNUSED,,,,,,,,
18.0,,And I get it.,Depp,Civil,Trial,2022-05-05,And I get it.,"['And', 'I', 'get', 'it', '.']",UNUSED,,,,,,,,
19.0,,"You know, I wouldn't like to be told what to do either, so.",Depp,Civil,Trial,2022-05-05,"You know, I wouldn't like to be told what to do either, so.","['You', 'know', ',', 'I', 'would', ""n't"", 'like', 'to', 'be', 'told', 'what', 'to', 'do', 'either', ',', 'so', '.']",UNUSED,,,,,,,,
20.0,,But it made him really angry.,Depp,Civil,Trial,2022-05-05,But it made him really angry.,"['But', 'it', 'made', 'him', 'really', 'angry', '.']",UNUSED,,,,,,,,
21.0,,"And the kids were on this press tour, and I was just concerned about them.",Depp,Civil,Trial,2022-05-05,"And the kids were on this press tour, and I was just concerned about them.","['And', 'the', 'kids', 'were', 'on', 'this', 'press', 'tour', ',', 'and', 'I', 'was', 'just', 'concerned', 'about', 'them', '.']",UNUSED,,,,,,,,
22.0,,I was concerned about them hearing us.,Depp,Civil,Trial,2022-05-05,I was concerned about them hearing us.,"['I', 'was', 'concerned', 'about', 'them', 'hearing', 'us', '.']",UNUSED,,,,,,,,
23.0,,"Johnny screamed at me in the hotel room, and all I could think were the kids were in an adjoining room.",Depp,Civil,Trial,2022-05-05,"Johnny screamed at me in the hotel room, and all I could think were the kids were in an adjoining room.","['Johnny', 'screamed', 'at', 'me', 'in', 'the', 'hotel', 'room', ',', 'and', 'all', 'I', 'could', 'think', 'were', 'the', 'kids', 'were', 'in', 'an', 'adjoining', 'room', '.']",UNUSED,,,,,,,,
24.0,,What if they could hear us?,Depp,Civil,Trial,2022-05-05,What if they could hear us?,"['What', 'if', 'they', 'could', 'hear', 'us', '?']",UNUSED,,,,,,,,
25.0,,You know.,Depp,Civil,Trial,2022-05-05,You know.,"['You', 'know', '.']",UNUSED,,,,,,,,
26.0,,"I had just met them and I didn't want them to think poorly of me and hate me, not knowing what was going on, you know, behind closed doors.",Depp,Civil,Trial,2022-05-05,"I had just met them and I didn't want them to think poorly of me and hate me, not knowing what was going on, you know, behind closed doors.","['I', 'had', 'just', 'met', 'them', 'and', 'I', 'did', ""n't"", 'want', 'them', 'to', 'think', 'poorly', 'of', 'me', 'and', 'hate', 'me', ',', 'not', 'knowing', 'what', 'was', 'going', 'on', ',', 'you', 'know', ',', 'behind', 'closed', 'doors', '.']",UNUSED,,,,,,,,
27.0,,I .,Depp,Civil,Trial,2022-05-05,I .,"['I', '.']",UNUSED,,,,,,,,
28.0,,"I remember it was name-calling, and he eventually passed out.",Depp,Civil,Trial,2022-05-05,"I remember it was name-calling, and he eventually passed out.","['I', 'remember', 'it', 'was', 'name-calling', ',', 'and', 'he', 'eventually', 'passed', 'out', '.']",UNUSED,,,,,,,,
29.0,Elaine:, Do you recall what names he called you?,Depp,Civil,Trial,2022-05-05, Do you recall what names he called you?,"['Do', 'you', 'recall', 'what', 'names', 'he', 'called', 'you', '?']",UNUSED,,,,,,,,
30.0,,Do you recall what he said?,Depp,Civil,Trial,2022-05-05,Do you recall what he said?,"['Do', 'you', 'recall', 'what', 'he', 'said', '?']",UNUSED,,,,,,,,
31.0,Amber:," I heard this time ""nagging bitch,"" ""nagging bitch,"" all the time.",Depp,Civil,Trial,2022-05-05," I heard this time ""nagging bitch,"" ""nagging bitch,"" all the time.","['I', 'heard', 'this', 'time', '``', 'nagging', 'bitch', ',', ""''"", '``', 'nagging', 'bitch', ',', ""''"", 'all', 'the', 'time', '.']",UNUSED,,,,,,,,
32.0,,He called me a cunt.,Depp,Civil,Trial,2022-05-05,He called me a cunt.,"['He', 'called', 'me', 'a', 'cunt', '.']",UNUSED,,,,,,,,
33.0,,He even said that he'd made a mistake with me.,Depp,Civil,Trial,2022-05-05,He even said that he'd made a mistake with me.,"['He', 'even', 'said', 'that', 'he', ""'d"", 'made', 'a', 'mistake', 'with', 'me', '.']",UNUSED,,,,,,,,
34.0,,"And then, he didn't want...that when we touched back down, he'd get rid of me and I'd go back to...",Depp,Civil,Trial,2022-05-05,"And then, he didn't want...that when we touched back down, he'd get rid of me and I'd go back to...","['And', 'then', ',', 'he', 'did', ""n't"", 'want', '...', 'that', 'when', 'we', 'touched', 'back', 'down', ',', 'he', ""'d"", 'get', 'rid', 'of', 'me', 'and', 'I', ""'d"", 'go', 'back', 'to', '...']",UNUSED,,,,,,,,
35.0,,He said some disgusting things to me.,Depp,Civil,Trial,2022-05-05,He said some disgusting things to me.,"['He', 'said', 'some', 'disgusting', 'things', 'to', 'me', '.']",UNUSED,,,,,,,,
36.0,,I don't know if I need to repeat it.,Depp,Civil,Trial,2022-05-05,I don't know if I need to repeat it.,"['I', 'do', ""n't"", 'know', 'if', 'I', 'need', 'to', 'repeat', 'it', '.']",UNUSED,,,,,,,,
37.0,Elaine:," Okay, let's go.",Depp,Civil,Trial,2022-05-05," Okay, let's go.","['Okay', ',', 'let', ""'s"", 'go', '.']",UNUSED,,,,,,,,
38.0,,"Michelle, can you bring up defendant's exhibit 1090?",Depp,Civil,Trial,2022-05-05,"Michelle, can you bring up defendant's exhibit 1090?","['Michelle', ',', 'can', 'you', 'bring', 'up', 'defendant', ""'s"", 'exhibit', '1090', '?']",UNUSED,,,,,,,,
39.0,,You indicated I think that he passed out at the end of that.,Depp,Civil,Trial,2022-05-05,You indicated I think that he passed out at the end of that.,"['You', 'indicated', 'I', 'think', 'that', 'he', 'passed', 'out', 'at', 'the', 'end', 'of', 'that', '.']",UNUSED,,,,,,,,
40.0,,Did you take this picture?,Depp,Civil,Trial,2022-05-05,Did you take this picture?,"['Did', 'you', 'take', 'this', 'picture', '?']",UNUSED,,,,,,,,
41.0,Amber:, I did.,Depp,Civil,Trial,2022-05-05, I did.,"['I', 'did', '.']",UNUSED,0.0,[],,,,,,
42.0,Elaine:, Okay.,Depp,Civil,Trial,2022-05-05, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
43.0,,"Your Honor, I'd like to move the admission of defendant's exhibit 1090.",Depp,Civil,Trial,2022-05-05,"Your Honor, I'd like to move the admission of defendant's exhibit 1090.","['Your', 'Honor', ',', 'I', ""'d"", 'like', 'to', 'move', 'the', 'admission', 'of', 'defendant', ""'s"", 'exhibit', '1090', '.']",UNUSED,,,,,,,,
44.0,Camille:," No objection, Your Honor.",Depp,Civil,Trial,2022-05-05," No objection, Your Honor.","['No', 'objection', ',', 'Your', 'Honor', '.']",UNUSED,,,,,,,,
45.0,,Thank you.,Depp,Civil,Trial,2022-05-05,Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
46.0,Penney:, I think 1090 evidence and publish.,Depp,Civil,Trial,2022-05-05, I think 1090 evidence and publish.,"['I', 'think', '1090', 'evidence', 'and', 'publish', '.']",UNUSED,,,,,,,,
47.0,Elaine:, Thank you.,Depp,Civil,Trial,2022-05-05, Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
48.0,,And where was Mr. Depp when you took this picture?,Depp,Civil,Trial,2022-05-05,And where was Mr. Depp when you took this picture?,"['And', 'where', 'was', 'Mr.', 'Depp', 'when', 'you', 'took', 'this', 'picture', '?']",UNUSED,,,,,,,,
49.0,Amber:," He was passed out with his head in the table in the hotel room, in our hotel room, not the kids' hotel room in Tokyo on that press tour.",Depp,Civil,Trial,2022-05-05," He was passed out with his head in the table in the hotel room, in our hotel room, not the kids' hotel room in Tokyo on that press tour.","['He', 'was', 'passed', 'out', 'with', 'his', 'head', 'in', 'the', 'table', 'in', 'the', 'hotel', 'room', ',', 'in', 'our', 'hotel', 'room', ',', 'not', 'the', 'kids', ""'"", 'hotel', 'room', 'in', 'Tokyo', 'on', 'that', 'press', 'tour', '.']",UNUSED,,,,,,,,
50.0,Elaine:, Okay.,Depp,Civil,Trial,2022-05-05, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
51.0,,Now I'm going to take you to August 2013.,Depp,Civil,Trial,2022-05-05,Now I'm going to take you to August 2013.,"['Now', 'I', ""'m"", 'going', 'to', 'take', 'you', 'to', 'August', '2013', '.']",UNUSED,,,,,,,,
52.0,,"What, if any, discussions did you start having with Mr. Depp about moving in with him?",Depp,Civil,Trial,2022-05-05,"What, if any, discussions did you start having with Mr. Depp about moving in with him?","['What', ',', 'if', 'any', ',', 'discussions', 'did', 'you', 'start', 'having', 'with', 'Mr.', 'Depp', 'about', 'moving', 'in', 'with', 'him', '?']",UNUSED,,,,,,,,
53.0,Amber:," Well, you know, after this, I was getting close to his kids.",Depp,Civil,Trial,2022-05-05," Well, you know, after this, I was getting close to his kids.","['Well', ',', 'you', 'know', ',', 'after', 'this', ',', 'I', 'was', 'getting', 'close', 'to', 'his', 'kids', '.']",UNUSED,,,,,,,,
54.0,,"And he had a stint of sobriety shortly after that, and it felt really good again.",Depp,Civil,Trial,2022-05-05,"And he had a stint of sobriety shortly after that, and it felt really good again.","['And', 'he', 'had', 'a', 'stint', 'of', 'sobriety', 'shortly', 'after', 'that', ',', 'and', 'it', 'felt', 'really', 'good', 'again', '.']",UNUSED,,,,,,,,
55.0,,"And shortly after that, he started suggesting that I let him rent my apartment for the vultures.",Depp,Civil,Trial,2022-05-05,"And shortly after that, he started suggesting that I let him rent my apartment for the vultures.","['And', 'shortly', 'after', 'that', ',', 'he', 'started', 'suggesting', 'that', 'I', 'let', 'him', 'rent', 'my', 'apartment', 'for', 'the', 'vultures', '.']",UNUSED,,,,,,,,
56.0,,That's what he called the press.,Depp,Civil,Trial,2022-05-05,That's what he called the press.,"['That', ""'s"", 'what', 'he', 'called', 'the', 'press', '.']",UNUSED,,,,,,,,
57.0,,"And he said now that we were like a known couple, now that it was out in the press, that my apartment wasn't, like, safe effectively for me, and .",Depp,Civil,Trial,2022-05-05,"And he said now that we were like a known couple, now that it was out in the press, that my apartment wasn't, like, safe effectively for me, and .","['And', 'he', 'said', 'now', 'that', 'we', 'were', 'like', 'a', 'known', 'couple', ',', 'now', 'that', 'it', 'was', 'out', 'in', 'the', 'press', ',', 'that', 'my', 'apartment', 'was', ""n't"", ',', 'like', ',', 'safe', 'effectively', 'for', 'me', ',', 'and', '.']",UNUSED,,,,,,,,
58.0,," You know, I had a modest apartment in Los Angeles.",Depp,Civil,Trial,2022-05-05," You know, I had a modest apartment in Los Angeles.","['You', 'know', ',', 'I', 'had', 'a', 'modest', 'apartment', 'in', 'Los', 'Angeles', '.']",UNUSED,,,,,,,,
59.0,,And so he started saying I needed to have security on me or we'd rent out the neighboring houses because of the vultures.,Depp,Civil,Trial,2022-05-05,And so he started saying I needed to have security on me or we'd rent out the neighboring houses because of the vultures.,"['And', 'so', 'he', 'started', 'saying', 'I', 'needed', 'to', 'have', 'security', 'on', 'me', 'or', 'we', ""'d"", 'rent', 'out', 'the', 'neighboring', 'houses', 'because', 'of', 'the', 'vultures', '.']",UNUSED,,,,,,,,
60.0,,And it was a conversation and then that conversation evolved into I should move in with him.,Depp,Civil,Trial,2022-05-05,And it was a conversation and then that conversation evolved into I should move in with him.,"['And', 'it', 'was', 'a', 'conversation', 'and', 'then', 'that', 'conversation', 'evolved', 'into', 'I', 'should', 'move', 'in', 'with', 'him', '.']",UNUSED,,,,,,,,
61.0,,"You know, he always wanted me to go with his security guards.",Depp,Civil,Trial,2022-05-05,"You know, he always wanted me to go with his security guards.","['You', 'know', ',', 'he', 'always', 'wanted', 'me', 'to', 'go', 'with', 'his', 'security', 'guards', '.']",UNUSED,,,,,,,,
62.0,,He wanted me to have his credit card.,Depp,Civil,Trial,2022-05-05,He wanted me to have his credit card.,"['He', 'wanted', 'me', 'to', 'have', 'his', 'credit', 'card', '.']",UNUSED,,,,,,,,
63.0,,"Obviously, I wouldn't accept that.",Depp,Civil,Trial,2022-05-05,"Obviously, I wouldn't accept that.","['Obviously', ',', 'I', 'would', ""n't"", 'accept', 'that', '.']",UNUSED,,,,,,,,
64.0,,"But the conversation about moving in became, you know, hard to resist because I was increasingly becoming a part of his life and also loving his family and feeling like, you know, more stability would mean more stability with him and his struggles with drug and alcohol abuse, I mean, use.",Depp,Civil,Trial,2022-05-05,"But the conversation about moving in became, you know, hard to resist because I was increasingly becoming a part of his life and also loving his family and feeling like, you know, more stability would mean more stability with him and his struggles with drug and alcohol abuse, I mean, use.","['But', 'the', 'conversation', 'about', 'moving', 'in', 'became', ',', 'you', 'know', ',', 'hard', 'to', 'resist', 'because', 'I', 'was', 'increasingly', 'becoming', 'a', 'part', 'of', 'his', 'life', 'and', 'also', 'loving', 'his', 'family', 'and', 'feeling', 'like', ',', 'you', 'know', ',', 'more', 'stability', 'would', 'mean', 'more', 'stability', 'with', 'him', 'and', 'his', 'struggles', 'with', 'drug', 'and', 'alcohol', 'abuse', ',', 'I', 'mean', ',', 'use', '.']",UNUSED,,,,,,,,
65.0,,And I thought I would minimize some of the jealousy and insecurity that he had.,Depp,Civil,Trial,2022-05-05,And I thought I would minimize some of the jealousy and insecurity that he had.,"['And', 'I', 'thought', 'I', 'would', 'minimize', 'some', 'of', 'the', 'jealousy', 'and', 'insecurity', 'that', 'he', 'had', '.']",UNUSED,,,,,,,,
66.0,,"It was hard for me to work, justify working.",Depp,Civil,Trial,2022-05-05,"It was hard for me to work, justify working.","['It', 'was', 'hard', 'for', 'me', 'to', 'work', ',', 'justify', 'working', '.']",UNUSED,,,,,,,,
67.0,,"Every audition, every meeting, every script I got was a negotiation or a fight.",Depp,Civil,Trial,2022-05-05,"Every audition, every meeting, every script I got was a negotiation or a fight.","['Every', 'audition', ',', 'every', 'meeting', ',', 'every', 'script', 'I', 'got', 'was', 'a', 'negotiation', 'or', 'a', 'fight', '.']",UNUSED,,,,,,,,
