Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
1093.0,,"Ms. Vittadini, whether she's right or wrong, testified   that she doesn't believe it could be corrected.",Hermes,Civil,Trial,2023-02-26,"Ms. Vittadini, whether she's right or wrong, testified that she doesn't believe it could be corrected.","['Ms.', 'Vittadini', ',', 'whether', 'she', ""'s"", 'right', 'or', 'wrong', ',', 'testified', 'that', 'she', 'does', ""n't"", 'believe', 'it', 'could', 'be', 'corrected', '.']",UNUSED,,,,,,,,
1094.0,,"But if   Mr. Rothschild is worried about that, he can correct it.",Hermes,Civil,Trial,2023-02-26,"But if Mr. Rothschild is worried about that, he can correct it.","['But', 'if', 'Mr.', 'Rothschild', 'is', 'worried', 'about', 'that', ',', 'he', 'can', 'correct', 'it', '.']",UNUSED,,,,,,,,
1095.0,,Why didn't he?,Hermes,Civil,Trial,2023-02-26,Why didn't he?,"['Why', 'did', ""n't"", 'he', '?']",UNUSED,,,,,,,,
1096.0,,"Now, we fast forward to January 20, 2022, a month   after Hermès' statement to the Financial Times, the New York   Post published an article saying that Hermès unveiled the   MetaBirkin, a version of the signature bag created by LA artist   Mason Rothschild.",Hermes,Civil,Trial,2023-02-26,"Now, we fast forward to January 20, 2022, a month after Hermès' statement to the Financial Times, the New York Post published an article saying that Hermès unveiled the MetaBirkin, a version of the signature bag created by LA artist Mason Rothschild.","['Now', ',', 'we', 'fast', 'forward', 'to', 'January', '20', ',', '2022', ',', 'a', 'month', 'after', 'Hermès', ""'"", 'statement', 'to', 'the', 'Financial', 'Times', ',', 'the', 'New', 'York', 'Post', 'published', 'an', 'article', 'saying', 'that', 'Hermès', 'unveiled', 'the', 'MetaBirkin', ',', 'a', 'version', 'of', 'the', 'signature', 'bag', 'created', 'by', 'LA', 'artist', 'Mason', 'Rothschild', '.']",UNUSED,,,,,,,,
1097.0,,The picture of the MetaBirkins has a caption   calling them a be our only MetaBirkin   I'm sorry   a digital   version of the Hermès name can sell for tens of thousands of   dollars.,Hermes,Civil,Trial,2023-02-26,The picture of the MetaBirkins has a caption calling them a be our only MetaBirkin I'm sorry a digital version of the Hermès name can sell for tens of thousands of dollars.,"['The', 'picture', 'of', 'the', 'MetaBirkins', 'has', 'a', 'caption', 'calling', 'them', 'a', 'be', 'our', 'only', 'MetaBirkin', 'I', ""'m"", 'sorry', 'a', 'digital', 'version', 'of', 'the', 'Hermès', 'name', 'can', 'sell', 'for', 'tens', 'of', 'thousands', 'of', 'dollars', '.']",UNUSED,,,,,,,,
1098.0,,"Of course, it was Hermès, not Mr. Rothschild, that   corrected this article.",Hermes,Civil,Trial,2023-02-26,"Of course, it was Hermès, not Mr. Rothschild, that corrected this article.","['Of', 'course', ',', 'it', 'was', 'Hermès', ',', 'not', 'Mr.', 'Rothschild', ',', 'that', 'corrected', 'this', 'article', '.']",UNUSED,,,,,,,,
1099.0,,"You saw another article from challenges magazine from   May of 2022, about four months after this lawsuit was brought.",Hermes,Civil,Trial,2023-02-26,"You saw another article from challenges magazine from May of 2022, about four months after this lawsuit was brought.","['You', 'saw', 'another', 'article', 'from', 'challenges', 'magazine', 'from', 'May', 'of', '2022', ',', 'about', 'four', 'months', 'after', 'this', 'lawsuit', 'was', 'brought', '.']",UNUSED,,,,,,,,
1100.0,,This magazine referred to the luxury world investing in NFTs.,Hermes,Civil,Trial,2023-02-26,This magazine referred to the luxury world investing in NFTs.,"['This', 'magazine', 'referred', 'to', 'the', 'luxury', 'world', 'investing', 'in', 'NFTs', '.']",UNUSED,,,,,,,,
1101.0,,It started with two examples.,Hermes,Civil,Trial,2023-02-26,It started with two examples.,"['It', 'started', 'with', 'two', 'examples', '.']",UNUSED,,,,,,,,
1102.0,,"One was Gucci, the other was   Hermès.",Hermes,Civil,Trial,2023-02-26,"One was Gucci, the other was Hermès.","['One', 'was', 'Gucci', ',', 'the', 'other', 'was', 'Hermès', '.']",UNUSED,,,,,,,,
1103.0,,The article explains that Hermès unveiled virtual   handbags under the name MetaBirkins.,Hermes,Civil,Trial,2023-02-26,The article explains that Hermès unveiled virtual handbags under the name MetaBirkins.,"['The', 'article', 'explains', 'that', 'Hermès', 'unveiled', 'virtual', 'handbags', 'under', 'the', 'name', 'MetaBirkins', '.']",UNUSED,,,,,,,,
1104.0,,"And once again it was Hermès, not Mr. Rothschild, that    made this correction.",Hermes,Civil,Trial,2023-02-26,"And once again it was Hermès, not Mr. Rothschild, that made this correction.","['And', 'once', 'again', 'it', 'was', 'Hermès', ',', 'not', 'Mr.', 'Rothschild', ',', 'that', 'made', 'this', 'correction', '.']",UNUSED,,,,,,,,
1105.0,,"Mr. Rothschild testified to you that Mr. Loo, his   press agent, received other inquiries from the press about the   relationship between Hermès on the one hand and Mr. Rothschild   and the Birkin handbags on the other.",Hermes,Civil,Trial,2023-02-26,"Mr. Rothschild testified to you that Mr. Loo, his press agent, received other inquiries from the press about the relationship between Hermès on the one hand and Mr. Rothschild and the Birkin handbags on the other.","['Mr.', 'Rothschild', 'testified', 'to', 'you', 'that', 'Mr.', 'Loo', ',', 'his', 'press', 'agent', ',', 'received', 'other', 'inquiries', 'from', 'the', 'press', 'about', 'the', 'relationship', 'between', 'Hermès', 'on', 'the', 'one', 'hand', 'and', 'Mr.', 'Rothschild', 'and', 'the', 'Birkin', 'handbags', 'on', 'the', 'other', '.']",UNUSED,,,,,,,,
1106.0,,The only document we saw from Mr. Rothschild was on   this.,Hermes,Civil,Trial,2023-02-26,The only document we saw from Mr. Rothschild was on this.,"['The', 'only', 'document', 'we', 'saw', 'from', 'Mr.', 'Rothschild', 'was', 'on', 'this', '.']",UNUSED,,,,,,,,
1107.0,,"I don't think we have a date here, and the original   message was deleted and we don't really have any other   information other than the fact that someone in this   MetaBirkins community, which Mr. Rothschild posts and curates   or moderates, wrote to Mr. Rothschild and asked about the   disclaimer on his website and whether Hermès was involved with   the MetaBirkin.",Hermes,Civil,Trial,2023-02-26,"I don't think we have a date here, and the original message was deleted and we don't really have any other information other than the fact that someone in this MetaBirkins community, which Mr. Rothschild posts and curates or moderates, wrote to Mr. Rothschild and asked about the disclaimer on his website and whether Hermès was involved with the MetaBirkin.","['I', 'do', ""n't"", 'think', 'we', 'have', 'a', 'date', 'here', ',', 'and', 'the', 'original', 'message', 'was', 'deleted', 'and', 'we', 'do', ""n't"", 'really', 'have', 'any', 'other', 'information', 'other', 'than', 'the', 'fact', 'that', 'someone', 'in', 'this', 'MetaBirkins', 'community', ',', 'which', 'Mr.', 'Rothschild', 'posts', 'and', 'curates', 'or', 'moderates', ',', 'wrote', 'to', 'Mr.', 'Rothschild', 'and', 'asked', 'about', 'the', 'disclaimer', 'on', 'his', 'website', 'and', 'whether', 'Hermès', 'was', 'involved', 'with', 'the', 'MetaBirkin', '.']",UNUSED,,,,,,,,
1108.0,,"You just heard a little while ago the testimony about   that disclaimer, and here you somebody on the MetaBirkins   community having the same issue.",Hermes,Civil,Trial,2023-02-26,"You just heard a little while ago the testimony about that disclaimer, and here you somebody on the MetaBirkins community having the same issue.","['You', 'just', 'heard', 'a', 'little', 'while', 'ago', 'the', 'testimony', 'about', 'that', 'disclaimer', ',', 'and', 'here', 'you', 'somebody', 'on', 'the', 'MetaBirkins', 'community', 'having', 'the', 'same', 'issue', '.']",UNUSED,,,,,,,,
1109.0,,"We also heard from Bob Chavez, and he told you about   people here, students here asking about Hermès involvement with   MetaBirkins.",Hermes,Civil,Trial,2023-02-26,"We also heard from Bob Chavez, and he told you about people here, students here asking about Hermès involvement with MetaBirkins.","['We', 'also', 'heard', 'from', 'Bob', 'Chavez', ',', 'and', 'he', 'told', 'you', 'about', 'people', 'here', ',', 'students', 'here', 'asking', 'about', 'Hermès', 'involvement', 'with', 'MetaBirkins', '.']",UNUSED,,,,,,,,
1110.0,,"And, now, during his opening statement, Mr. Millsaps   said that none of the MetaBirkins purchasers were confused.",Hermes,Civil,Trial,2023-02-26,"And, now, during his opening statement, Mr. Millsaps said that none of the MetaBirkins purchasers were confused.","['And', ',', 'now', ',', 'during', 'his', 'opening', 'statement', ',', 'Mr.', 'Millsaps', 'said', 'that', 'none', 'of', 'the', 'MetaBirkins', 'purchasers', 'were', 'confused', '.']",UNUSED,,,,,,,,
1111.0,,Yet we heard Mr. Rothschild tell you that neither he nor his   counsel know the true identity or the personal identity of any   of the purchasers other than those that were his friends.,Hermes,Civil,Trial,2023-02-26,Yet we heard Mr. Rothschild tell you that neither he nor his counsel know the true identity or the personal identity of any of the purchasers other than those that were his friends.,"['Yet', 'we', 'heard', 'Mr.', 'Rothschild', 'tell', 'you', 'that', 'neither', 'he', 'nor', 'his', 'counsel', 'know', 'the', 'true', 'identity', 'or', 'the', 'personal', 'identity', 'of', 'any', 'of', 'the', 'purchasers', 'other', 'than', 'those', 'that', 'were', 'his', 'friends', '.']",UNUSED,,,,,,,,
1112.0,,No one had ever talked to these anonymous or    pseudonymous individuals.,Hermes,Civil,Trial,2023-02-26,No one had ever talked to these anonymous or pseudonymous individuals.,"['No', 'one', 'had', 'ever', 'talked', 'to', 'these', 'anonymous', 'or', 'pseudonymous', 'individuals', '.']",UNUSED,,,,,,,,
1113.0,,"We have Mr. Rothschild's claims to   have interacted with some of these purchasers, and we don't   have a single piece of corroborating evidence.",Hermes,Civil,Trial,2023-02-26,"We have Mr. Rothschild's claims to have interacted with some of these purchasers, and we don't have a single piece of corroborating evidence.","['We', 'have', 'Mr.', 'Rothschild', ""'s"", 'claims', 'to', 'have', 'interacted', 'with', 'some', 'of', 'these', 'purchasers', ',', 'and', 'we', 'do', ""n't"", 'have', 'a', 'single', 'piece', 'of', 'corroborating', 'evidence', '.']",UNUSED,,,,,,,,
1114.0,,"And, Mr. Rothschild, he hasn't proved completely   trustworthy.",Hermes,Civil,Trial,2023-02-26,"And, Mr. Rothschild, he hasn't proved completely trustworthy.","['And', ',', 'Mr.', 'Rothschild', ',', 'he', 'has', ""n't"", 'proved', 'completely', 'trustworthy', '.']",UNUSED,,,,,,,,
1115.0,,We do have Mr. Rothschild's other social media.,Hermes,Civil,Trial,2023-02-26,We do have Mr. Rothschild's other social media.,"['We', 'do', 'have', 'Mr.', 'Rothschild', ""'s"", 'other', 'social', 'media', '.']",UNUSED,,,,,,,,
1116.0,,"You will see here three separate entries across two pages where   potential purchasers were confused, and one purchaser clearly   thought she was getting a bag.",Hermes,Civil,Trial,2023-02-26,"You will see here three separate entries across two pages where potential purchasers were confused, and one purchaser clearly thought she was getting a bag.","['You', 'will', 'see', 'here', 'three', 'separate', 'entries', 'across', 'two', 'pages', 'where', 'potential', 'purchasers', 'were', 'confused', ',', 'and', 'one', 'purchaser', 'clearly', 'thought', 'she', 'was', 'getting', 'a', 'bag', '.']",UNUSED,,,,,,,,
1117.0,,"And while Mr. Rothschild's counsel might tell you that   we cannot trust these people, we know that Mr. Rothschild never   responded to them.",Hermes,Civil,Trial,2023-02-26,"And while Mr. Rothschild's counsel might tell you that we cannot trust these people, we know that Mr. Rothschild never responded to them.","['And', 'while', 'Mr.', 'Rothschild', ""'s"", 'counsel', 'might', 'tell', 'you', 'that', 'we', 'can', 'not', 'trust', 'these', 'people', ',', 'we', 'know', 'that', 'Mr.', 'Rothschild', 'never', 'responded', 'to', 'them', '.']",UNUSED,,,,,,,,
1118.0,,We also know that Mr. Rothschild was leaning into this   confusion.,Hermes,Civil,Trial,2023-02-26,We also know that Mr. Rothschild was leaning into this confusion.,"['We', 'also', 'know', 'that', 'Mr.', 'Rothschild', 'was', 'leaning', 'into', 'this', 'confusion', '.']",UNUSED,,,,,,,,
1119.0,,"Not only did he use the Birkin name, and not only   did Mark Design create these bags using the schematic and   Hermès Birkin bag, but before the cease and desist,   Mr. Rothschild actually teased a charm, and that was meant to   look like the rodeo charm, as we know.",Hermes,Civil,Trial,2023-02-26,"Not only did he use the Birkin name, and not only did Mark Design create these bags using the schematic and Hermès Birkin bag, but before the cease and desist, Mr. Rothschild actually teased a charm, and that was meant to look like the rodeo charm, as we know.","['Not', 'only', 'did', 'he', 'use', 'the', 'Birkin', 'name', ',', 'and', 'not', 'only', 'did', 'Mark', 'Design', 'create', 'these', 'bags', 'using', 'the', 'schematic', 'and', 'Hermès', 'Birkin', 'bag', ',', 'but', 'before', 'the', 'cease', 'and', 'desist', ',', 'Mr.', 'Rothschild', 'actually', 'teased', 'a', 'charm', ',', 'and', 'that', 'was', 'meant', 'to', 'look', 'like', 'the', 'rodeo', 'charm', ',', 'as', 'we', 'know', '.']",UNUSED,,,,,,,,
1120.0,,We also know that there was a survey.,Hermes,Civil,Trial,2023-02-26,We also know that there was a survey.,"['We', 'also', 'know', 'that', 'there', 'was', 'a', 'survey', '.']",UNUSED,,,,,,,,
1121.0,,We have heard a   lot about that for the last few days.,Hermes,Civil,Trial,2023-02-26,We have heard a lot about that for the last few days.,"['We', 'have', 'heard', 'a', 'lot', 'about', 'that', 'for', 'the', 'last', 'few', 'days', '.']",UNUSED,,,,,,,,
1122.0,,"And it was done by the   top survey expert, Dr. Isaacson.",Hermes,Civil,Trial,2023-02-26,"And it was done by the top survey expert, Dr. Isaacson.","['And', 'it', 'was', 'done', 'by', 'the', 'top', 'survey', 'expert', ',', 'Dr.', 'Isaacson', '.']",UNUSED,,,,,,,,
1123.0,,Dr. Isaacson found that the   net confusion was 189.7 percent.,Hermes,Civil,Trial,2023-02-26,Dr. Isaacson found that the net confusion was 189.7 percent.,"['Dr.', 'Isaacson', 'found', 'that', 'the', 'net', 'confusion', 'was', '189.7', 'percent', '.']",UNUSED,,,,,,,,
1124.0,,That means about one in five   people seeing Mr. Rothschild's website with the disclaimer were   confused.,Hermes,Civil,Trial,2023-02-26,That means about one in five people seeing Mr. Rothschild's website with the disclaimer were confused.,"['That', 'means', 'about', 'one', 'in', 'five', 'people', 'seeing', 'Mr.', 'Rothschild', ""'s"", 'website', 'with', 'the', 'disclaimer', 'were', 'confused', '.']",UNUSED,,,,,,,,
1125.0,,"If we are to listen to Dr. Neal, it is one in ten.",Hermes,Civil,Trial,2023-02-26,"If we are to listen to Dr. Neal, it is one in ten.","['If', 'we', 'are', 'to', 'listen', 'to', 'Dr.', 'Neal', ',', 'it', 'is', 'one', 'in', 'ten', '.']",UNUSED,,,,,,,,
1126.0,,"Again, this factor is not close.",Hermes,Civil,Trial,2023-02-26,"Again, this factor is not close.","['Again', ',', 'this', 'factor', 'is', 'not', 'close', '.']",UNUSED,,,,,,,,
1127.0,,People are confused.,Hermes,Civil,Trial,2023-02-26,People are confused.,"['People', 'are', 'confused', '.']",UNUSED,,,,,,,,
1128.0,,"Factor five, the degree of care.",Hermes,Civil,Trial,2023-02-26,"Factor five, the degree of care.","['Factor', 'five', ',', 'the', 'degree', 'of', 'care', '.']",UNUSED,,,,,,,,
1129.0,,You will recall that during Mr. Millsaps' opening he   talked about Dr. Isaacson's survey.,Hermes,Civil,Trial,2023-02-26,You will recall that during Mr. Millsaps' opening he talked about Dr. Isaacson's survey.,"['You', 'will', 'recall', 'that', 'during', 'Mr.', 'Millsaps', ""'"", 'opening', 'he', 'talked', 'about', 'Dr.', 'Isaacson', ""'s"", 'survey', '.']",UNUSED,,,,,,,,
1130.0,,"We heard about it again,   and you will recall a lot of discussion about the handbag   survey.",Hermes,Civil,Trial,2023-02-26,"We heard about it again, and you will recall a lot of discussion about the handbag survey.","['We', 'heard', 'about', 'it', 'again', ',', 'and', 'you', 'will', 'recall', 'a', 'lot', 'of', 'discussion', 'about', 'the', 'handbag', 'survey', '.']",UNUSED,,,,,,,,
1131.0,,That's a classic red herring.,Hermes,Civil,Trial,2023-02-26,That's a classic red herring.,"['That', ""'s"", 'a', 'classic', 'red', 'herring', '.']",UNUSED,,,,,,,,
1132.0,,You are going to see   the jury instruction.,Hermes,Civil,Trial,2023-02-26,You are going to see the jury instruction.,"['You', 'are', 'going', 'to', 'see', 'the', 'jury', 'instruction', '.']",UNUSED,,,,,,,,
1133.0,,The question here is not   you are not   going to see anywhere on your jury instruction any question   about whether Hermès' customers would be confused.,Hermes,Civil,Trial,2023-02-26,The question here is not you are not going to see anywhere on your jury instruction any question about whether Hermès' customers would be confused.,"['The', 'question', 'here', 'is', 'not', 'you', 'are', 'not', 'going', 'to', 'see', 'anywhere', 'on', 'your', 'jury', 'instruction', 'any', 'question', 'about', 'whether', 'Hermès', ""'"", 'customers', 'would', 'be', 'confused', '.']",UNUSED,,,,,,,,
1134.0,,The only   question here is whether a potential NFT customer would be   confused.,Hermes,Civil,Trial,2023-02-26,The only question here is whether a potential NFT customer would be confused.,"['The', 'only', 'question', 'here', 'is', 'whether', 'a', 'potential', 'NFT', 'customer', 'would', 'be', 'confused', '.']",UNUSED,,,,,,,,
1135.0,,What we know about the NFT marketplace is that it's   highly speculative.,Hermes,Civil,Trial,2023-02-26,What we know about the NFT marketplace is that it's highly speculative.,"['What', 'we', 'know', 'about', 'the', 'NFT', 'marketplace', 'is', 'that', 'it', ""'s"", 'highly', 'speculative', '.']",UNUSED,,,,,,,,
1136.0,,Mr. Rothschild and his counsel told you   about Mr. Rothschild's initial sales here were for $450.,Hermes,Civil,Trial,2023-02-26,Mr. Rothschild and his counsel told you about Mr. Rothschild's initial sales here were for $450.,"['Mr.', 'Rothschild', 'and', 'his', 'counsel', 'told', 'you', 'about', 'Mr.', 'Rothschild', ""'s"", 'initial', 'sales', 'here', 'were', 'for', '$', '450', '.']",UNUSED,,,,,,,,
1137.0,,The original minters of the MetaBirkins then turned   around and put many of them right up for sale.,Hermes,Civil,Trial,2023-02-26,The original minters of the MetaBirkins then turned around and put many of them right up for sale.,"['The', 'original', 'minters', 'of', 'the', 'MetaBirkins', 'then', 'turned', 'around', 'and', 'put', 'many', 'of', 'them', 'right', 'up', 'for', 'sale', '.']",UNUSED,,,,,,,,
1138.0,,"As we   discussed, those that were sold were these shrouded images.",Hermes,Civil,Trial,2023-02-26,"As we discussed, those that were sold were these shrouded images.","['As', 'we', 'discussed', ',', 'those', 'that', 'were', 'sold', 'were', 'these', 'shrouded', 'images', '.']",UNUSED,,,,,,,,
1139.0,,"The highest prices for the MetaBirkins   I know we have seen   this, we are going to see a few of these a few times   the   highest prices were during the period when they were shrouded,   when customers didn't know which one they were getting.",Hermes,Civil,Trial,2023-02-26,"The highest prices for the MetaBirkins I know we have seen this, we are going to see a few of these a few times the highest prices were during the period when they were shrouded, when customers didn't know which one they were getting.","['The', 'highest', 'prices', 'for', 'the', 'MetaBirkins', 'I', 'know', 'we', 'have', 'seen', 'this', ',', 'we', 'are', 'going', 'to', 'see', 'a', 'few', 'of', 'these', 'a', 'few', 'times', 'the', 'highest', 'prices', 'were', 'during', 'the', 'period', 'when', 'they', 'were', 'shrouded', ',', 'when', 'customers', 'did', ""n't"", 'know', 'which', 'one', 'they', 'were', 'getting', '.']",UNUSED,,,,,,,,
1140.0,,"Potential purchasers were spending tens of thousands   of dollars, and until the unveiling they didn't know, were they   getting the yellow plain one or were they getting the Mona   Lisa?",Hermes,Civil,Trial,2023-02-26,"Potential purchasers were spending tens of thousands of dollars, and until the unveiling they didn't know, were they getting the yellow plain one or were they getting the Mona Lisa?","['Potential', 'purchasers', 'were', 'spending', 'tens', 'of', 'thousands', 'of', 'dollars', ',', 'and', 'until', 'the', 'unveiling', 'they', 'did', ""n't"", 'know', ',', 'were', 'they', 'getting', 'the', 'yellow', 'plain', 'one', 'or', 'were', 'they', 'getting', 'the', 'Mona', 'Lisa', '?']",UNUSED,,,,,,,,
1141.0,,Mr. Rothschild explained to you there is a clear    difference.,Hermes,Civil,Trial,2023-02-26,Mr. Rothschild explained to you there is a clear difference.,"['Mr.', 'Rothschild', 'explained', 'to', 'you', 'there', 'is', 'a', 'clear', 'difference', '.']",UNUSED,,,,,,,,
1142.0,,The ones like the Mona Lisa were much more   desirable.,Hermes,Civil,Trial,2023-02-26,The ones like the Mona Lisa were much more desirable.,"['The', 'ones', 'like', 'the', 'Mona', 'Lisa', 'were', 'much', 'more', 'desirable', '.']",UNUSED,,,,,,,,
1143.0,,And we can see the immature nature of this market with   Mr. Rothschild's next project.,Hermes,Civil,Trial,2023-02-26,And we can see the immature nature of this market with Mr. Rothschild's next project.,"['And', 'we', 'can', 'see', 'the', 'immature', 'nature', 'of', 'this', 'market', 'with', 'Mr.', 'Rothschild', ""'s"", 'next', 'project', '.']",UNUSED,,,,,,,,
1144.0,,He testified that the minting   fee for that project was either 08 or .1 ETH.,Hermes,Civil,Trial,2023-02-26,He testified that the minting fee for that project was either 08 or .1 ETH.,"['He', 'testified', 'that', 'the', 'minting', 'fee', 'for', 'that', 'project', 'was', 'either', '08', 'or', '.1', 'ETH', '.']",UNUSED,,,,,,,,
1145.0,,Let's assume it   was .08 ETH.,Hermes,Civil,Trial,2023-02-26,Let's assume it was .08 ETH.,"['Let', ""'s"", 'assume', 'it', 'was', '.08', 'ETH', '.']",UNUSED,,,,,,,,
1146.0,,That was about $390 at the time because Ether was   trading at 350.,Hermes,Civil,Trial,2023-02-26,That was about $390 at the time because Ether was trading at 350.,"['That', 'was', 'about', '$', '390', 'at', 'the', 'time', 'because', 'Ether', 'was', 'trading', 'at', '350', '.']",UNUSED,,,,,,,,
1147.0,,"Last night, when I looked, Ether was worth   about $1600 and bids are now about .03 ETH or about $48.",Hermes,Civil,Trial,2023-02-26,"Last night, when I looked, Ether was worth about $1600 and bids are now about .03 ETH or about $48.","['Last', 'night', ',', 'when', 'I', 'looked', ',', 'Ether', 'was', 'worth', 'about', '$', '1600', 'and', 'bids', 'are', 'now', 'about', '.03', 'ETH', 'or', 'about', '$', '48', '.']",UNUSED,,,,,,,,
1148.0,,"So the ""I Like You, You're Weird"" project, which we   heard so much about, those NFTs are selling for about 12   percent of what they minted for.",Hermes,Civil,Trial,2023-02-26,"So the ""I Like You, You're Weird"" project, which we heard so much about, those NFTs are selling for about 12 percent of what they minted for.","['So', 'the', '``', 'I', 'Like', 'You', ',', 'You', ""'re"", 'Weird', ""''"", 'project', ',', 'which', 'we', 'heard', 'so', 'much', 'about', ',', 'those', 'NFTs', 'are', 'selling', 'for', 'about', '12', 'percent', 'of', 'what', 'they', 'minted', 'for', '.']",UNUSED,,,,,,,,
1149.0,,That drop in price provides   us with very keen insight into this NFT mark.,Hermes,Civil,Trial,2023-02-26,That drop in price provides us with very keen insight into this NFT mark.,"['That', 'drop', 'in', 'price', 'provides', 'us', 'with', 'very', 'keen', 'insight', 'into', 'this', 'NFT', 'mark', '.']",UNUSED,,,,,,,,
1150.0,,"It is immature, it is highly speculative, and most   people don't know how it works, meaning that people are   obviously less careful and sophisticated about their purchases.",Hermes,Civil,Trial,2023-02-26,"It is immature, it is highly speculative, and most people don't know how it works, meaning that people are obviously less careful and sophisticated about their purchases.","['It', 'is', 'immature', ',', 'it', 'is', 'highly', 'speculative', ',', 'and', 'most', 'people', 'do', ""n't"", 'know', 'how', 'it', 'works', ',', 'meaning', 'that', 'people', 'are', 'obviously', 'less', 'careful', 'and', 'sophisticated', 'about', 'their', 'purchases', '.']",UNUSED,,,,,,,,
1151.0,,Now let's talk about bad faith.,Hermes,Civil,Trial,2023-02-26,Now let's talk about bad faith.,"['Now', 'let', ""'s"", 'talk', 'about', 'bad', 'faith', '.']",UNUSED,,,,,,,,
1152.0,,This is unfortunately not a nice discussion.,Hermes,Civil,Trial,2023-02-26,This is unfortunately not a nice discussion.,"['This', 'is', 'unfortunately', 'not', 'a', 'nice', 'discussion', '.']",UNUSED,,,,,,,,
1153.0,,"Like   you, I saw Mr. Rothschild on the stand.",Hermes,Civil,Trial,2023-02-26,"Like you, I saw Mr. Rothschild on the stand.","['Like', 'you', ',', 'I', 'saw', 'Mr.', 'Rothschild', 'on', 'the', 'stand', '.']",UNUSED,,,,,,,,
1154.0,,I think he's charming.,Hermes,Civil,Trial,2023-02-26,I think he's charming.,"['I', 'think', 'he', ""'s"", 'charming', '.']",UNUSED,,,,,,,,
1155.0,,I think he's funny.,Hermes,Civil,Trial,2023-02-26,I think he's funny.,"['I', 'think', 'he', ""'s"", 'funny', '.']",UNUSED,,,,,,,,
1156.0,,I want to like him.,Hermes,Civil,Trial,2023-02-26,I want to like him.,"['I', 'want', 'to', 'like', 'him', '.']",UNUSED,,,,,,,,
1157.0,,"Unfortunately, though, we can't always believe what he   says.",Hermes,Civil,Trial,2023-02-26,"Unfortunately, though, we can't always believe what he says.","['Unfortunately', ',', 'though', ',', 'we', 'ca', ""n't"", 'always', 'believe', 'what', 'he', 'says', '.']",UNUSED,,,,,,,,
1158.0,,"We have to remember that when considering the testimony   of Mr. Rothschild at trial, which contradicts what he wrote   before the lawsuit, we have to decide which one we believe.",Hermes,Civil,Trial,2023-02-26,"We have to remember that when considering the testimony of Mr. Rothschild at trial, which contradicts what he wrote before the lawsuit, we have to decide which one we believe.","['We', 'have', 'to', 'remember', 'that', 'when', 'considering', 'the', 'testimony', 'of', 'Mr.', 'Rothschild', 'at', 'trial', ',', 'which', 'contradicts', 'what', 'he', 'wrote', 'before', 'the', 'lawsuit', ',', 'we', 'have', 'to', 'decide', 'which', 'one', 'we', 'believe', '.']",UNUSED,,,,,,,,
1159.0,,We know obviously that Mr. Rothschild was well aware   of the Birkin trademark.,Hermes,Civil,Trial,2023-02-26,We know obviously that Mr. Rothschild was well aware of the Birkin trademark.,"['We', 'know', 'obviously', 'that', 'Mr.', 'Rothschild', 'was', 'well', 'aware', 'of', 'the', 'Birkin', 'trademark', '.']",UNUSED,,,,,,,,
1160.0,,We also know that Mr. Rothschild's    three prior art projects are appropriated.,Hermes,Civil,Trial,2023-02-26,We also know that Mr. Rothschild's three prior art projects are appropriated.,"['We', 'also', 'know', 'that', 'Mr.', 'Rothschild', ""'s"", 'three', 'prior', 'art', 'projects', 'are', 'appropriated', '.']",UNUSED,,,,,,,,
1161.0,,His first project   was the college shirts with the college logo.,Hermes,Civil,Trial,2023-02-26,His first project was the college shirts with the college logo.,"['His', 'first', 'project', 'was', 'the', 'college', 'shirts', 'with', 'the', 'college', 'logo', '.']",UNUSED,,,,,,,,
1162.0,,"He admits that   at least one of those schools, Parsons here in New York, sent   him a cease and desist letter.",Hermes,Civil,Trial,2023-02-26,"He admits that at least one of those schools, Parsons here in New York, sent him a cease and desist letter.","['He', 'admits', 'that', 'at', 'least', 'one', 'of', 'those', 'schools', ',', 'Parsons', 'here', 'in', 'New', 'York', ',', 'sent', 'him', 'a', 'cease', 'and', 'desist', 'letter', '.']",UNUSED,,,,,,,,
1163.0,,This MetaBirkins project was going to be his biggest   and it wasn't even close.,Hermes,Civil,Trial,2023-02-26,This MetaBirkins project was going to be his biggest and it wasn't even close.,"['This', 'MetaBirkins', 'project', 'was', 'going', 'to', 'be', 'his', 'biggest', 'and', 'it', 'was', ""n't"", 'even', 'close', '.']",UNUSED,,,,,,,,
1164.0,,"Mr. Rothschild told his friends and   associates, some of whom were potential investors, that he was   planning to collaborate with Hermès.",Hermes,Civil,Trial,2023-02-26,"Mr. Rothschild told his friends and associates, some of whom were potential investors, that he was planning to collaborate with Hermès.","['Mr.', 'Rothschild', 'told', 'his', 'friends', 'and', 'associates', ',', 'some', 'of', 'whom', 'were', 'potential', 'investors', ',', 'that', 'he', 'was', 'planning', 'to', 'collaborate', 'with', 'Hermès', '.']",UNUSED,,,,,,,,
1165.0,,"We saw that on December 2, 2021.",Hermes,Civil,Trial,2023-02-26,"We saw that on December 2, 2021.","['We', 'saw', 'that', 'on', 'December', '2', ',', '2021', '.']",UNUSED,,,,,,,,
