Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
648.0,A:, I had an account personally.,Gruber,Civil,Trial,2022-06-07, I had an account personally.,"['I', 'had', 'an', 'account', 'personally', '.']",UNLABELED,0.0,[],,,,,,
649.0,Q:, Where did those statements go?,Gruber,Civil,Trial,2022-06-07, Where did those statements go?,"['Where', 'did', 'those', 'statements', 'go', '?']",UNLABELED,0.0,[],,,,,,
650.0,A:, To my house.,Gruber,Civil,Trial,2022-06-07, To my house.,"['To', 'my', 'house', '.']",UNLABELED,0.0,[],,,,,,
651.0,Q:," In Washington, DC?",Gruber,Civil,Trial,2022-06-07," In Washington, DC?","['In', 'Washington', ',', 'DC', '?']",UNLABELED,0.0,[],,,,,,
652.0,A:," In Washington, DC, yeah.",Gruber,Civil,Trial,2022-06-07," In Washington, DC, yeah.","['In', 'Washington', ',', 'DC', ',', 'yeah', '.']",UNLABELED,0.0,[],,,,,,
653.0,Q:," This is a similar but separate letter to the exhibit we just looked at on the Faugere letterhead dated June 1, 2012.",Gruber,Civil,Trial,2022-06-07," This is a similar but separate letter to the exhibit we just looked at on the Faugere letterhead dated June 1, 2012.","['This', 'is', 'a', 'similar', 'but', 'separate', 'letter', 'to', 'the', 'exhibit', 'we', 'just', 'looked', 'at', 'on', 'the', 'Faugere', 'letterhead', 'dated', 'June', '1', ',', '2012', '.']",TR,1.0,"[{'text': 'June 1, 2012', 'score': 0.811, 'start_pos': 104, 'end_pos': 116}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE']",,,,,
654.0,,I assume your answers to the questions I asked about the prior exhibit would be the same with respect to this exhibit?,Gruber,Civil,Trial,2022-06-07,I assume your answers to the questions I asked about the prior exhibit would be the same with respect to this exhibit?,"['I', 'assume', 'your', 'answers', 'to', 'the', 'questions', 'I', 'asked', 'about', 'the', 'prior', 'exhibit', 'would', 'be', 'the', 'same', 'with', 'respect', 'to', 'this', 'exhibit', '?']",UNLABELED,0.0,[],,,,,,
655.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
656.0,Q:," The next document is entitled additional payment election concerning a promissory note due March 1, 2013.",Gruber,Civil,Trial,2022-06-07," The next document is entitled additional payment election concerning a promissory note due March 1, 2013.","['The', 'next', 'document', 'is', 'entitled', 'additional', 'payment', 'election', 'concerning', 'a', 'promissory', 'note', 'due', 'March', '1', ',', '2013', '.']",TR,1.0,"[{'text': 'March 1, 2013', 'score': 0.908, 'start_pos': 92, 'end_pos': 105}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE']",,,,,
657.0,,That is your signature?,Gruber,Civil,Trial,2022-06-07,That is your signature?,"['That', 'is', 'your', 'signature', '?']",UNLABELED,0.0,[],,,,,,
658.0,A:, That looks like a stamp.,Gruber,Civil,Trial,2022-06-07, That looks like a stamp.,"['That', 'looks', 'like', 'a', 'stamp', '.']",UNUSED,0.0,[],,,,,,
659.0,Q:," Do you recall this transaction whereby the request to issue a subordinated promissory note in the original principal amount of $5,457,300 was requested?",Gruber,Civil,Trial,2022-06-07," Do you recall this transaction whereby the request to issue a subordinated promissory note in the original principal amount of $5,457,300 was requested?","['Do', 'you', 'recall', 'this', 'transaction', 'whereby', 'the', 'request', 'to', 'issue', 'a', 'subordinated', 'promissory', 'note', 'in', 'the', 'original', 'principal', 'amount', 'of', '$', '5,457,300', 'was', 'requested', '?']",UNLABELED,0.0,[],,,,,,
660.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
661.0,Q:," Do you recall discussing with your brother Michael, Dakota Plains' promissory notes that were held by you as custodian for his minor children?",Gruber,Civil,Trial,2022-06-07," Do you recall discussing with your brother Michael, Dakota Plains' promissory notes that were held by you as custodian for his minor children?","['Do', 'you', 'recall', 'discussing', 'with', 'your', 'brother', 'Michael', ',', 'Dakota', 'Plains', ""'"", 'promissory', 'notes', 'that', 'were', 'held', 'by', 'you', 'as', 'custodian', 'for', 'his', 'minor', 'children', '?']",UNLABELED,0.0,[],,,,,,
662.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
663.0,Q:," You've been shown, sir, the next exhibit another additional payment election.",Gruber,Civil,Trial,2022-06-07," You've been shown, sir, the next exhibit another additional payment election.","['You', ""'ve"", 'been', 'shown', ',', 'sir', ',', 'the', 'next', 'exhibit', 'another', 'additional', 'payment', 'election', '.']",UNLABELED,0.0,[],,,,,,
664.0,,"If I asked you the same questions as I did with the prior exhibit, would your answers be the same with respect to this document?",Gruber,Civil,Trial,2022-06-07,"If I asked you the same questions as I did with the prior exhibit, would your answers be the same with respect to this document?","['If', 'I', 'asked', 'you', 'the', 'same', 'questions', 'as', 'I', 'did', 'with', 'the', 'prior', 'exhibit', ',', 'would', 'your', 'answers', 'be', 'the', 'same', 'with', 'respect', 'to', 'this', 'document', '?']",UNLABELED,0.0,[],,,,,,
665.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
666.0,Q:," I've handed you an exhibit entitled subscription agreement dated November 2, 2012.",Gruber,Civil,Trial,2022-06-07," I've handed you an exhibit entitled subscription agreement dated November 2, 2012.","['I', ""'ve"", 'handed', 'you', 'an', 'exhibit', 'entitled', 'subscription', 'agreement', 'dated', 'November', '2', ',', '2012', '.']",TR,1.0,"[{'text': 'November 2, 2012', 'score': 0.796, 'start_pos': 66, 'end_pos': 82}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE']",,,,,
667.0,,"M67sGRU1 ""Joseph Clark Reger"" Is that your signature on the third page?",Gruber,Civil,Trial,2022-06-07,"M67sGRU1 ""Joseph Clark Reger"" Is that your signature on the third page?","['M67sGRU1', '``', 'Joseph', 'Clark', 'Reger', ""''"", 'Is', 'that', 'your', 'signature', 'on', 'the', 'third', 'page', '?']",UNUSED,,,,,,,,
668.0,A:, That looks like a stamp.,Gruber,Civil,Trial,2022-06-07, That looks like a stamp.,"['That', 'looks', 'like', 'a', 'stamp', '.']",UNUSED,0.0,[],,,,,,
669.0,Q:, This agreement was effectuated on behalf of J.M.R.,Gruber,Civil,Trial,2022-06-07, This agreement was effectuated on behalf of J.M.R.,"['This', 'agreement', 'was', 'effectuated', 'on', 'behalf', 'of', 'J.M.R', '.']",UNLABELED,0.0,[],,,,,,
670.0,,"If I showed you a similar agreement relating to W.R., your answers would be the same?",Gruber,Civil,Trial,2022-06-07,"If I showed you a similar agreement relating to W.R., your answers would be the same?","['If', 'I', 'showed', 'you', 'a', 'similar', 'agreement', 'relating', 'to', 'W.R.', ',', 'your', 'answers', 'would', 'be', 'the', 'same', '?']",UNLABELED,0.0,[],,,,,,
671.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
672.0,Q:," The next exhibit is on the letterhead of Joseph C. Reger dated November 5, 2012, addressed to Agency Trading Group.",Gruber,Civil,Trial,2022-06-07," The next exhibit is on the letterhead of Joseph C. Reger dated November 5, 2012, addressed to Agency Trading Group.","['The', 'next', 'exhibit', 'is', 'on', 'the', 'letterhead', 'of', 'Joseph', 'C.', 'Reger', 'dated', 'November', '5', ',', '2012', ',', 'addressed', 'to', 'Agency', 'Trading', 'Group', '.']",TST,1.0,"[{'text': 'November 5, 2012', 'score': 0.796, 'start_pos': 64, 'end_pos': 80}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The next exhibit is on the letterhead of Joseph C. Reger dated xxxNovember 5, 2012xxx, addressed to Agency Trading Group.",2012-11-05 00:00:00,,
673.0,,Is this a letter that you wrote and sent to Agency Trading Group?,Gruber,Civil,Trial,2022-06-07,Is this a letter that you wrote and sent to Agency Trading Group?,"['Is', 'this', 'a', 'letter', 'that', 'you', 'wrote', 'and', 'sent', 'to', 'Agency', 'Trading', 'Group', '?']",UNLABELED,0.0,[],,,,,,
674.0,A:, I did not write the letter.,Gruber,Civil,Trial,2022-06-07, I did not write the letter.,"['I', 'did', 'not', 'write', 'the', 'letter', '.']",UNUSED,0.0,[],,,,,,
675.0,Q:," That's not your letterhead, correct?",Gruber,Civil,Trial,2022-06-07," That's not your letterhead, correct?","['That', ""'s"", 'not', 'your', 'letterhead', ',', 'correct', '?']",UNLABELED,0.0,[],,,,,,
676.0,A:, Correct.,Gruber,Civil,Trial,2022-06-07, Correct.,"['Correct', '.']",UNUSED,0.0,[],,,,,,
677.0,Q:, Were you aware of these wire transfers?,Gruber,Civil,Trial,2022-06-07, Were you aware of these wire transfers?,"['Were', 'you', 'aware', 'of', 'these', 'wire', 'transfers', '?']",UNLABELED,0.0,[],,,,,,
678.0,A:, I don't remember them.,Gruber,Civil,Trial,2022-06-07, I don't remember them.,"['I', 'do', ""n't"", 'remember', 'them', '.']",UNLABELED,0.0,[],,,,,,
679.0,Q:," You wouldn't have had this information about Dakota Plains' wiring information, would you?",Gruber,Civil,Trial,2022-06-07," You wouldn't have had this information about Dakota Plains' wiring information, would you?","['You', 'would', ""n't"", 'have', 'had', 'this', 'information', 'about', 'Dakota', 'Plains', ""'"", 'wiring', 'information', ',', 'would', 'you', '?']",UNLABELED,0.0,[],,,,,,
680.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
681.0,Q:, Let me rephrase the question.,Gruber,Civil,Trial,2022-06-07, Let me rephrase the question.,"['Let', 'me', 'rephrase', 'the', 'question', '.']",UNLABELED,0.0,[],,,,,,
682.0,,You authorized wires relate to Dakota Plains' transactions because your brother Michael asked you to?,Gruber,Civil,Trial,2022-06-07,You authorized wires relate to Dakota Plains' transactions because your brother Michael asked you to?,"['You', 'authorized', 'wires', 'relate', 'to', 'Dakota', 'Plains', ""'"", 'transactions', 'because', 'your', 'brother', 'Michael', 'asked', 'you', 'to', '?']",UNLABELED,0.0,[],,,,,,
683.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
684.0,Q:," The next in order is a letter on the letterhead of Joseph C. Reger dated November 5, 2012 to Agency Trading Group.",Gruber,Civil,Trial,2022-06-07," The next in order is a letter on the letterhead of Joseph C. Reger dated November 5, 2012 to Agency Trading Group.","['The', 'next', 'in', 'order', 'is', 'a', 'letter', 'on', 'the', 'letterhead', 'of', 'Joseph', 'C.', 'Reger', 'dated', 'November', '5', ',', '2012', 'to', 'Agency', 'Trading', 'Group', '.']",TR,1.0,"[{'text': 'November 5, 2012', 'score': 0.795, 'start_pos': 74, 'end_pos': 90}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O']",,,,,
685.0,,"We've looked at, I think, a couple of similar looking letters M67sGRU1 ""Joseph Clark Reger"" today as to this one.",Gruber,Civil,Trial,2022-06-07,"We've looked at, I think, a couple of similar looking letters M67sGRU1 ""Joseph Clark Reger"" today as to this one.","['We', ""'ve"", 'looked', 'at', ',', 'I', 'think', ',', 'a', 'couple', 'of', 'similar', 'looking', 'letters', 'M67sGRU1', '``', 'Joseph', 'Clark', 'Reger', ""''"", 'today', 'as', 'to', 'this', 'one', '.']",UNUSED,,,,,,,,
686.0,,Is this your signature on this document?,Gruber,Civil,Trial,2022-06-07,Is this your signature on this document?,"['Is', 'this', 'your', 'signature', 'on', 'this', 'document', '?']",UNLABELED,0.0,[],,,,,,
687.0,A:, Looks like a stamp.,Gruber,Civil,Trial,2022-06-07, Looks like a stamp.,"['Looks', 'like', 'a', 'stamp', '.']",UNLABELED,0.0,[],,,,,,
688.0,Q:," Do you recall this letter of authorization about wiring $200,000?",Gruber,Civil,Trial,2022-06-07," Do you recall this letter of authorization about wiring $200,000?","['Do', 'you', 'recall', 'this', 'letter', 'of', 'authorization', 'about', 'wiring', '$', '200,000', '?']",UNLABELED,0.0,[],,,,,,
689.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
690.0,Q:, Is that your letterhead?,Gruber,Civil,Trial,2022-06-07, Is that your letterhead?,"['Is', 'that', 'your', 'letterhead', '?']",UNLABELED,0.0,[],,,,,,
691.0,A:," It was letterhead that was provided to me, or provided by someone who wrote this letter.",Gruber,Civil,Trial,2022-06-07," It was letterhead that was provided to me, or provided by someone who wrote this letter.","['It', 'was', 'letterhead', 'that', 'was', 'provided', 'to', 'me', ',', 'or', 'provided', 'by', 'someone', 'who', 'wrote', 'this', 'letter', '.']",UNLABELED,0.0,[],,,,,,
692.0,Q:, Do you know who wrote the letter?,Gruber,Civil,Trial,2022-06-07, Do you know who wrote the letter?,"['Do', 'you', 'know', 'who', 'wrote', 'the', 'letter', '?']",UNLABELED,0.0,[],,,,,,
693.0,A:, I don't.,Gruber,Civil,Trial,2022-06-07, I don't.,"['I', 'do', ""n't"", '.']",UNLABELED,0.0,[],,,,,,
694.0,Q:, Do you recall these  this wire transfer?,Gruber,Civil,Trial,2022-06-07, Do you recall these this wire transfer?,"['Do', 'you', 'recall', 'these', 'this', 'wire', 'transfer', '?']",UNLABELED,0.0,[],,,,,,
695.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
696.0,Q:," The next in order is a letter on the letterhead of Joseph Reger dated December 6, 2012.",Gruber,Civil,Trial,2022-06-07," The next in order is a letter on the letterhead of Joseph Reger dated December 6, 2012.","['The', 'next', 'in', 'order', 'is', 'a', 'letter', 'on', 'the', 'letterhead', 'of', 'Joseph', 'Reger', 'dated', 'December', '6', ',', '2012', '.']",TR,1.0,"[{'text': 'December 6, 2012', 'score': 0.809, 'start_pos': 71, 'end_pos': 87}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE']",,,,,
697.0,,"Would it be correct that if I asked you the same questions about this exhibit as the immediately preceding one, your answers would be the same?",Gruber,Civil,Trial,2022-06-07,"Would it be correct that if I asked you the same questions about this exhibit as the immediately preceding one, your answers would be the same?","['Would', 'it', 'be', 'correct', 'that', 'if', 'I', 'asked', 'you', 'the', 'same', 'questions', 'about', 'this', 'exhibit', 'as', 'the', 'immediately', 'preceding', 'one', ',', 'your', 'answers', 'would', 'be', 'the', 'same', '?']",UNLABELED,0.0,[],,,,,,
698.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
699.0,Q:, The next exhibit are copies of various checks written to the order of Michael Reger.,Gruber,Civil,Trial,2022-06-07, The next exhibit are copies of various checks written to the order of Michael Reger.,"['The', 'next', 'exhibit', 'are', 'copies', 'of', 'various', 'checks', 'written', 'to', 'the', 'order', 'of', 'Michael', 'Reger', '.']",UNLABELED,0.0,[],,,,,,
700.0,,Do you know what these checks were written for?,Gruber,Civil,Trial,2022-06-07,Do you know what these checks were written for?,"['Do', 'you', 'know', 'what', 'these', 'checks', 'were', 'written', 'for', '?']",UNUSED,,,,,,,,
701.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
702.0,Q:, Does your signature appear on the checks?,Gruber,Civil,Trial,2022-06-07, Does your signature appear on the checks?,"['Does', 'your', 'signature', 'appear', 'on', 'the', 'checks', '?']",UNUSED,,,,,,,,
703.0,A:, It looks like a stamp.,Gruber,Civil,Trial,2022-06-07, It looks like a stamp.,"['It', 'looks', 'like', 'a', 'stamp', '.']",UNUSED,,,,,,,,
704.0,Q:," And the address that's imprinted on the upper left-hand corner of the checks where your name appears, you've never resided at that Frederick Street address, correct?",Gruber,Civil,Trial,2022-06-07," And the address that's imprinted on the upper left-hand corner of the checks where your name appears, you've never resided at that Frederick Street address, correct?","['And', 'the', 'address', 'that', ""'s"", 'imprinted', 'on', 'the', 'upper', 'left-hand', 'corner', 'of', 'the', 'checks', 'where', 'your', 'name', 'appears', ',', 'you', ""'ve"", 'never', 'resided', 'at', 'that', 'Frederick', 'Street', 'address', ',', 'correct', '?']",UNUSED,,,,,,,,
705.0,A:, Correct.,Gruber,Civil,Trial,2022-06-07, Correct.,"['Correct', '.']",UNUSED,0.0,[],,,,,,
706.0,Q:, Do you recognize your brother Michael Reger's signature on what is a copy here of the backs of these checks?,Gruber,Civil,Trial,2022-06-07, Do you recognize your brother Michael Reger's signature on what is a copy here of the backs of these checks?,"['Do', 'you', 'recognize', 'your', 'brother', 'Michael', 'Reger', ""'s"", 'signature', 'on', 'what', 'is', 'a', 'copy', 'here', 'of', 'the', 'backs', 'of', 'these', 'checks', '?']",UNUSED,,,,,,,,
707.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
708.0,Q:, Did you ever give your brother Michael Reger check-writing authority on any account for which you served as a custodian for his minor children?,Gruber,Civil,Trial,2022-06-07, Did you ever give your brother Michael Reger check-writing authority on any account for which you served as a custodian for his minor children?,"['Did', 'you', 'ever', 'give', 'your', 'brother', 'Michael', 'Reger', 'check-writing', 'authority', 'on', 'any', 'account', 'for', 'which', 'you', 'served', 'as', 'a', 'custodian', 'for', 'his', 'minor', 'children', '?']",UNUSED,,,,,,,,
709.0,A:," Formally, no.",Gruber,Civil,Trial,2022-06-07," Formally, no.","['Formally', ',', 'no', '.']",UNUSED,,,,,,,,
710.0,,But I did approve of him to stamp checks from time to time.,Gruber,Civil,Trial,2022-06-07,But I did approve of him to stamp checks from time to time.,"['But', 'I', 'did', 'approve', 'of', 'him', 'to', 'stamp', 'checks', 'from', 'time', 'to', 'time', '.']",UNUSED,,,,,,,,
711.0,Q:, Any specific occasions that you can recall where you gave him what you say was approval to stamp your name to the checks?,Gruber,Civil,Trial,2022-06-07, Any specific occasions that you can recall where you gave him what you say was approval to stamp your name to the checks?,"['Any', 'specific', 'occasions', 'that', 'you', 'can', 'recall', 'where', 'you', 'gave', 'him', 'what', 'you', 'say', 'was', 'approval', 'to', 'stamp', 'your', 'name', 'to', 'the', 'checks', '?']",UNUSED,,,,,,,,
712.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
713.0,Q:," Next in order is a letter on the letterhead of Joseph C. Reger dated May 30, 2013, to Agency Trading Group.",Gruber,Civil,Trial,2022-06-07," Next in order is a letter on the letterhead of Joseph C. Reger dated May 30, 2013, to Agency Trading Group.","['Next', 'in', 'order', 'is', 'a', 'letter', 'on', 'the', 'letterhead', 'of', 'Joseph', 'C.', 'Reger', 'dated', 'May', '30', ',', '2013', ',', 'to', 'Agency', 'Trading', 'Group', '.']",UNUSED,,,,,,,,
714.0,,Do you recognize this?,Gruber,Civil,Trial,2022-06-07,Do you recognize this?,"['Do', 'you', 'recognize', 'this', '?']",UNUSED,0.0,[],,,,,,
715.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
716.0,Q:, Do you have any recollection of this transaction that's a million dollar wire?,Gruber,Civil,Trial,2022-06-07, Do you have any recollection of this transaction that's a million dollar wire?,"['Do', 'you', 'have', 'any', 'recollection', 'of', 'this', 'transaction', 'that', ""'s"", 'a', 'million', 'dollar', 'wire', '?']",UNUSED,,,,,,,,
717.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
718.0,Q:, Or how it came about?,Gruber,Civil,Trial,2022-06-07, Or how it came about?,"['Or', 'how', 'it', 'came', 'about', '?']",UNUSED,,,,,,,,
719.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
720.0,Q:, Why it was done?,Gruber,Civil,Trial,2022-06-07, Why it was done?,"['Why', 'it', 'was', 'done', '?']",UNUSED,,,,,,,,
721.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
722.0,Q:, Do you remember being asked for authorization to stamp your name to this $1 million transaction?,Gruber,Civil,Trial,2022-06-07, Do you remember being asked for authorization to stamp your name to this $1 million transaction?,"['Do', 'you', 'remember', 'being', 'asked', 'for', 'authorization', 'to', 'stamp', 'your', 'name', 'to', 'this', '$', '1', 'million', 'transaction', '?']",UNUSED,,,,,,,,
723.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
724.0,Q:," And that's not your letterhead at the top, is it?",Gruber,Civil,Trial,2022-06-07," And that's not your letterhead at the top, is it?","['And', 'that', ""'s"", 'not', 'your', 'letterhead', 'at', 'the', 'top', ',', 'is', 'it', '?']",UNUSED,,,,,,,,
725.0,A:," That's my address, but no, I did not prepare this letter.",Gruber,Civil,Trial,2022-06-07," That's my address, but no, I did not prepare this letter.","['That', ""'s"", 'my', 'address', ',', 'but', 'no', ',', 'I', 'did', 'not', 'prepare', 'this', 'letter', '.']",UNUSED,,,,,,,,
726.0,Q:, Did you ever vote shares of Dakota Plains that you held?,Gruber,Civil,Trial,2022-06-07, Did you ever vote shares of Dakota Plains that you held?,"['Did', 'you', 'ever', 'vote', 'shares', 'of', 'Dakota', 'Plains', 'that', 'you', 'held', '?']",UNUSED,,,,,,,,
727.0,A:, Personally?,Gruber,Civil,Trial,2022-06-07, Personally?,"['Personally', '?']",UNUSED,,,,,,,,
728.0,Q:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
729.0,A:," No, I don't think so.",Gruber,Civil,Trial,2022-06-07," No, I don't think so.","['No', ',', 'I', 'do', ""n't"", 'think', 'so', '.']",UNUSED,,,,,,,,
730.0,Q:," And on behalf of  or in your capacity as custodian, did you ever vote shares?",Gruber,Civil,Trial,2022-06-07," And on behalf of or in your capacity as custodian, did you ever vote shares?","['And', 'on', 'behalf', 'of', 'or', 'in', 'your', 'capacity', 'as', 'custodian', ',', 'did', 'you', 'ever', 'vote', 'shares', '?']",UNUSED,,,,,,,,
731.0,A:, I think I did.,Gruber,Civil,Trial,2022-06-07, I think I did.,"['I', 'think', 'I', 'did', '.']",UNUSED,,,,,,,,
732.0,Q:, So you think you voted them as custodian but not individually?,Gruber,Civil,Trial,2022-06-07, So you think you voted them as custodian but not individually?,"['So', 'you', 'think', 'you', 'voted', 'them', 'as', 'custodian', 'but', 'not', 'individually', '?']",UNUSED,,,,,,,,
733.0,A:, I think so.,Gruber,Civil,Trial,2022-06-07, I think so.,"['I', 'think', 'so', '.']",UNUSED,0.0,[],,,,,,
734.0,Q:, Why  why was that?,Gruber,Civil,Trial,2022-06-07, Why why was that?,"['Why', 'why', 'was', 'that', '?']",UNUSED,,,,,,,,
735.0,A:, It just wouldn't have mattered to me.,Gruber,Civil,Trial,2022-06-07, It just wouldn't have mattered to me.,"['It', 'just', 'would', ""n't"", 'have', 'mattered', 'to', 'me', '.']",UNUSED,,,,,,,,
736.0,Q:, So I don't understand.,Gruber,Civil,Trial,2022-06-07, So I don't understand.,"['So', 'I', 'do', ""n't"", 'understand', '.']",UNUSED,,,,,,,,
737.0,,Why would you vote the custodian shares but not your own?,Gruber,Civil,Trial,2022-06-07,Why would you vote the custodian shares but not your own?,"['Why', 'would', 'you', 'vote', 'the', 'custodian', 'shares', 'but', 'not', 'your', 'own', '?']",UNUSED,,,,,,,,
738.0,A:, Because I was asked to.,Gruber,Civil,Trial,2022-06-07, Because I was asked to.,"['Because', 'I', 'was', 'asked', 'to', '.']",UNUSED,,,,,,,,
739.0,Q:, By your brother Michael?,Gruber,Civil,Trial,2022-06-07, By your brother Michael?,"['By', 'your', 'brother', 'Michael', '?']",UNUSED,,,,,,,,
740.0,A:, Yes.,Gruber,Civil,Trial,2022-06-07, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
741.0,Q:," Mr. Reger, at any point from Dakota Plains' inception through the first 20 days of public trading, did Mike Reger M67sGRU1 ""Joseph Clark Reger"" instruct you to encourage your friends, family members, or acquaintances to purchase Dakota Plains' stock?",Gruber,Civil,Trial,2022-06-07," Mr. Reger, at any point from Dakota Plains' inception through the first 20 days of public trading, did Mike Reger M67sGRU1 ""Joseph Clark Reger"" instruct you to encourage your friends, family members, or acquaintances to purchase Dakota Plains' stock?","['Mr.', 'Reger', ',', 'at', 'any', 'point', 'from', 'Dakota', 'Plains', ""'"", 'inception', 'through', 'the', 'first', '20', 'days', 'of', 'public', 'trading', ',', 'did', 'Mike', 'Reger', 'M67sGRU1', '``', 'Joseph', 'Clark', 'Reger', ""''"", 'instruct', 'you', 'to', 'encourage', 'your', 'friends', ',', 'family', 'members', ',', 'or', 'acquaintances', 'to', 'purchase', 'Dakota', 'Plains', ""'"", 'stock', '?']",UNUSED,,,,,,,,
742.0,A:, No.,Gruber,Civil,Trial,2022-06-07, No.,"['No', '.']",UNUSED,0.0,[],,,,,,
743.0,THE COURT:, All right.,Gruber,Civil,Trial,2022-06-07, All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
744.0,,Please call your next witness and come to the sidebar.,Gruber,Civil,Trial,2022-06-07,Please call your next witness and come to the sidebar.,"['Please', 'call', 'your', 'next', 'witness', 'and', 'come', 'to', 'the', 'sidebar', '.']",UNUSED,,,,,,,,
745.0,MR. MOLO:, The next witness is Miriam Lefkowtiz.,Gruber,Civil,Trial,2022-06-07, The next witness is Miriam Lefkowtiz.,"['The', 'next', 'witness', 'is', 'Miriam', 'Lefkowtiz', '.']",UNUSED,,,,,,,,
746.0,THE COURT:, Have the witness take the stand and come to the sidebar.,Gruber,Civil,Trial,2022-06-07, Have the witness take the stand and come to the sidebar.,"['Have', 'the', 'witness', 'take', 'the', 'stand', 'and', 'come', 'to', 'the', 'sidebar', '.']",UNUSED,,,,,,,,
747.0,THE COURT:, So there were two objections raised this morning and conveyed to my law clerk with respect to this witness from the defense.,Gruber,Civil,Trial,2022-06-07, So there were two objections raised this morning and conveyed to my law clerk with respect to this witness from the defense.,"['So', 'there', 'were', 'two', 'objections', 'raised', 'this', 'morning', 'and', 'conveyed', 'to', 'my', 'law', 'clerk', 'with', 'respect', 'to', 'this', 'witness', 'from', 'the', 'defense', '.']",UNUSED,,,,,,,,
748.0,,The first objection was to the witness giving her SEC background and her background generally.,Gruber,Civil,Trial,2022-06-07,The first objection was to the witness giving her SEC background and her background generally.,"['The', 'first', 'objection', 'was', 'to', 'the', 'witness', 'giving', 'her', 'SEC', 'background', 'and', 'her', 'background', 'generally', '.']",UNUSED,,,,,,,,
