Full_Dataset_Row_Index,Speaker,Sentence,Case_Name,Case_Type,Transcript_Type,Transcript_Date,clean_text,tokenized_text,Data_Split,Silver_Flair_Date_Detected,Silver_Flair_Entities,Silver_BIOES_NER_Tags,Gold_BIOES_NER_Tags,Sentence_NER_Annotated,Sentence_Date_Normalized,Document_Date,Anchor_Date
174.0,,"ACH, just to counter what Brandon just said, they do not have a negligence claim, for the hundredth time, in this lawsuit.",Hill,Civil,Trial,2022-05-17,"ACH, just to counter what Brandon just said, they do not have a negligence claim, for the hundredth time, in this lawsuit.","['ACH', ',', 'just', 'to', 'counter', 'what', 'Brandon', 'just', 'said', ',', 'they', 'do', 'not', 'have', 'a', 'negligence', 'claim', ',', 'for', 'the', 'hundredth', 'time', ',', 'in', 'this', 'lawsuit', '.']",UNLABELED,0.0,[],,,,,,
175.0,,"It is conduct of Bentley and Dionne Kelley, that is the only allegations.",Hill,Civil,Trial,2022-05-17,"It is conduct of Bentley and Dionne Kelley, that is the only allegations.","['It', 'is', 'conduct', 'of', 'Bentley', 'and', 'Dionne', 'Kelley', ',', 'that', 'is', 'the', 'only', 'allegations', '.']",UNLABELED,0.0,[],,,,,,
176.0,,"They're only  ACH is only in it as vicarious liability, Your Honor, one; two, it's stating, ""Why were you angry?""",Hill,Civil,Trial,2022-05-17,"They're only ACH is only in it as vicarious liability, Your Honor, one; two, it's stating, ""Why were you angry?""","['They', ""'re"", 'only', 'ACH', 'is', 'only', 'in', 'it', 'as', 'vicarious', 'liability', ',', 'Your', 'Honor', ',', 'one', ';', 'two', ',', 'it', ""'s"", 'stating', ',', '``', 'Why', 'were', 'you', 'angry', '?', ""''""]",UNLABELED,0.0,[],,,,,,
177.0,THE COURT:, I think I'm going to sustain it for the same reasons.,Hill,Civil,Trial,2022-05-17, I think I'm going to sustain it for the same reasons.,"['I', 'think', 'I', ""'m"", 'going', 'to', 'sustain', 'it', 'for', 'the', 'same', 'reasons', '.']",UNLABELED,0.0,[],,,,,,
178.0,,"I think it's  this answer's getting a little closer to the points that are relevant compared to where we're at, but I think I'm going to sustain that.",Hill,Civil,Trial,2022-05-17,"I think it's this answer's getting a little closer to the points that are relevant compared to where we're at, but I think I'm going to sustain that.","['I', 'think', 'it', ""'s"", 'this', 'answer', ""'s"", 'getting', 'a', 'little', 'closer', 'to', 'the', 'points', 'that', 'are', 'relevant', 'compared', 'to', 'where', 'we', ""'re"", 'at', ',', 'but', 'I', 'think', 'I', ""'m"", 'going', 'to', 'sustain', 'that', '.']",UNLABELED,0.0,[],,,,,,
179.0,,What's the next designation?,Hill,Civil,Trial,2022-05-17,What's the next designation?,"['What', ""'s"", 'the', 'next', 'designation', '?']",UNLABELED,0.0,[],,,,,,
180.0,MS. HOWE:," I guess that goes to at least 84/14, so 83/20 to 84/14.",Hill,Civil,Trial,2022-05-17," I guess that goes to at least 84/14, so 83/20 to 84/14.","['I', 'guess', 'that', 'goes', 'to', 'at', 'least', '84/14', ',', 'so', '83/20', 'to', '84/14', '.']",UNLABELED,0.0,[],,,,,,
181.0,,Then we go to 84/15.,Hill,Civil,Trial,2022-05-17,Then we go to 84/15.,"['Then', 'we', 'go', 'to', '84/15', '.']",TR,1.0,"[{'text': '84/15', 'score': 0.561, 'start_pos': 14, 'end_pos': 19}]","['O', 'O', 'O', 'O', 'S-DATE']",,,,,
182.0,MR. GUTSHALL:, I will withdraw the stuff about Cox Medical.,Hill,Civil,Trial,2022-05-17, I will withdraw the stuff about Cox Medical.,"['I', 'will', 'withdraw', 'the', 'stuff', 'about', 'Cox', 'Medical', '.']",UNLABELED,0.0,[],,,,,,
183.0,MS. HOWE:, Okay.,Hill,Civil,Trial,2022-05-17, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
184.0,,So you're withdrawing up to 80 -86/4; right?,Hill,Civil,Trial,2022-05-17,So you're withdrawing up to 80 -86/4; right?,"['So', 'you', ""'re"", 'withdrawing', 'up', 'to', '80', '-86/4', ';', 'right', '?']",UNLABELED,0.0,[],,,,,,
185.0,MR. GUTSHALL:, Yes.,Hill,Civil,Trial,2022-05-17, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
186.0,MS. HOWE:, Okay.,Hill,Civil,Trial,2022-05-17, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
187.0,,Thank you.,Hill,Civil,Trial,2022-05-17,Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
188.0,,Then we go to 86/20.,Hill,Civil,Trial,2022-05-17,Then we go to 86/20.,"['Then', 'we', 'go', 'to', '86/20', '.']",TR,1.0,"[{'text': '86/20', 'score': 0.548, 'start_pos': 14, 'end_pos': 19}]","['O', 'O', 'O', 'O', 'S-DATE']",,,,,
189.0,,The only issue with this is that there's no question or answer.,Hill,Civil,Trial,2022-05-17,The only issue with this is that there's no question or answer.,"['The', 'only', 'issue', 'with', 'this', 'is', 'that', 'there', ""'s"", 'no', 'question', 'or', 'answer', '.']",UNLABELED,0.0,[],,,,,,
190.0,MR. GUTSHALL:," Your Honor, all I'm doing is setting up the fact that we're about to show him some grievances and medical records.",Hill,Civil,Trial,2022-05-17," Your Honor, all I'm doing is setting up the fact that we're about to show him some grievances and medical records.","['Your', 'Honor', ',', 'all', 'I', ""'m"", 'doing', 'is', 'setting', 'up', 'the', 'fact', 'that', 'we', ""'re"", 'about', 'to', 'show', 'him', 'some', 'grievances', 'and', 'medical', 'records', '.']",UNLABELED,0.0,[],,,,,,
191.0,,I don't think there's anything prejudicial.,Hill,Civil,Trial,2022-05-17,I don't think there's anything prejudicial.,"['I', 'do', ""n't"", 'think', 'there', ""'s"", 'anything', 'prejudicial', '.']",UNLABELED,0.0,[],,,,,,
192.0,MS. HOWE:, That's fine.,Hill,Civil,Trial,2022-05-17, That's fine.,"['That', ""'s"", 'fine', '.']",UNUSED,0.0,[],,,,,,
193.0,THE COURT:, I'll allow that.,Hill,Civil,Trial,2022-05-17, I'll allow that.,"['I', ""'ll"", 'allow', 'that', '.']",UNLABELED,0.0,[],,,,,,
194.0,MR. GUTSHALL:," And, Your Honor, I would like to state, as it relates to the next portion here, what we do is we walk  him  through  some  of  the  grievances  that  Mr.  Hill  filed, some  that  were  sent  to  him,  and  it's  going  to  be  the  basis for  why  he  requested  a  second  opinion.",Hill,Civil,Trial,2022-05-17," And, Your Honor, I would like to state, as it relates to the next portion here, what we do is we walk him through some of the grievances that Mr. Hill filed, some that were sent to him, and it's going to be the basis for why he requested a second opinion.","['And', ',', 'Your', 'Honor', ',', 'I', 'would', 'like', 'to', 'state', ',', 'as', 'it', 'relates', 'to', 'the', 'next', 'portion', 'here', ',', 'what', 'we', 'do', 'is', 'we', 'walk', 'him', 'through', 'some', 'of', 'the', 'grievances', 'that', 'Mr.', 'Hill', 'filed', ',', 'some', 'that', 'were', 'sent', 'to', 'him', ',', 'and', 'it', ""'s"", 'going', 'to', 'be', 'the', 'basis', 'for', 'why', 'he', 'requested', 'a', 'second', 'opinion', '.']",TST,0.0,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","And, Your Honor, I would like to state, as it relates to the next portion here, what we do is we walk  him  through  some  of  the  grievances  that  Mr.  Hill  filed, some  that  were  sent  to  him,  and  it's  going  to  be  the  basis for  why  he  requested  a  second  opinion.",,,
195.0,,MS.  HOWE:  We're  not  objecting  to  those.,Hill,Civil,Trial,2022-05-17,MS. HOWE: We're not objecting to those.,"['MS.', 'HOWE', ':', 'We', ""'re"", 'not', 'objecting', 'to', 'those', '.']",UNLABELED,0.0,[],,,,,,
196.0,COURT:,  They're  not  objecting.,Hill,Civil,Trial,2022-05-17, They're not objecting.,"['They', ""'re"", 'not', 'objecting', '.']",UNLABELED,0.0,[],,,,,,
197.0,,Okay.,Hill,Civil,Trial,2022-05-17,Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
198.0,,Let's  go through  them  then.,Hill,Civil,Trial,2022-05-17,Let's go through them then.,"['Let', ""'s"", 'go', 'through', 'them', 'then', '.']",UNLABELED,0.0,[],,,,,,
199.0,,That  would  be  perfect.,Hill,Civil,Trial,2022-05-17,That would be perfect.,"['That', 'would', 'be', 'perfect', '.']",UNLABELED,0.0,[],,,,,,
200.0,MS. HOWE:, All right.,Hill,Civil,Trial,2022-05-17, All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
201.0,,"The  you're saying the orange is  our designations were, Brandon?",Hill,Civil,Trial,2022-05-17,"The you're saying the orange is our designations were, Brandon?","['The', 'you', ""'re"", 'saying', 'the', 'orange', 'is', 'our', 'designations', 'were', ',', 'Brandon', '?']",UNLABELED,0.0,[],,,,,,
202.0,MR. GUTSHALL:, Yes.,Hill,Civil,Trial,2022-05-17, Yes.,"['Yes', '.']",UNUSED,0.0,[],,,,,,
203.0,MS. HOWE:, Thank you.,Hill,Civil,Trial,2022-05-17, Thank you.,"['Thank', 'you', '.']",UNUSED,0.0,[],,,,,,
204.0,,Okay.,Hill,Civil,Trial,2022-05-17,Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
205.0,,"So, go to page 106, line 9 through 11.",Hill,Civil,Trial,2022-05-17,"So, go to page 106, line 9 through 11.","['So', ',', 'go', 'to', 'page', '106', ',', 'line', '9', 'through', '11', '.']",TR,0.0,[],,,,,,
206.0,,"When you're there, let me know.",Hill,Civil,Trial,2022-05-17,"When you're there, let me know.","['When', 'you', ""'re"", 'there', ',', 'let', 'me', 'know', '.']",UNLABELED,0.0,[],,,,,,
207.0,THE COURT:, I'm there.,Hill,Civil,Trial,2022-05-17, I'm there.,"['I', ""'m"", 'there', '.']",UNLABELED,0.0,[],,,,,,
208.0,MS. HOWE:, Okay.,Hill,Civil,Trial,2022-05-17, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
209.0,,"It's just: ""Are you more likely to see grievances that are a little more serious in nature?""",Hill,Civil,Trial,2022-05-17,"It's just: ""Are you more likely to see grievances that are a little more serious in nature?""","['It', ""'s"", 'just', ':', '``', 'Are', 'you', 'more', 'likely', 'to', 'see', 'grievances', 'that', 'are', 'a', 'little', 'more', 'serious', 'in', 'nature', '?', ""''""]",UNLABELED,0.0,[],,,,,,
210.0,,I think it's vague and overbroad.,Hill,Civil,Trial,2022-05-17,I think it's vague and overbroad.,"['I', 'think', 'it', ""'s"", 'vague', 'and', 'overbroad', '.']",UNLABELED,0.0,[],,,,,,
211.0,THE COURT:, I'll allow that.,Hill,Civil,Trial,2022-05-17, I'll allow that.,"['I', ""'ll"", 'allow', 'that', '.']",UNUSED,0.0,[],,,,,,
212.0,,He's the lieutenant.,Hill,Civil,Trial,2022-05-17,He's the lieutenant.,"['He', ""'s"", 'the', 'lieutenant', '.']",UNLABELED,0.0,[],,,,,,
213.0,,I mean  and then the middle part there  all right.,Hill,Civil,Trial,2022-05-17,I mean and then the middle part there all right.,"['I', 'mean', 'and', 'then', 'the', 'middle', 'part', 'there', 'all', 'right', '.']",UNLABELED,0.0,[],,,,,,
214.0,,"Yeah, that's fine.",Hill,Civil,Trial,2022-05-17,"Yeah, that's fine.","['Yeah', ',', 'that', ""'s"", 'fine', '.']",UNLABELED,0.0,[],,,,,,
215.0,MS. HOWE:, 109/3 through 10.,Hill,Civil,Trial,2022-05-17, 109/3 through 10.,"['109/3', 'through', '10', '.']",TST,1.0,"[{'text': '109/3 through 10', 'score': 0.788, 'start_pos': 1, 'end_pos': 17}]","['B-DATE', 'I-DATE', 'E-DATE', 'O']","['O', 'O', 'O', 'O']",109/3 through 10.,,,
216.0,,It's just nonresponsive.,Hill,Civil,Trial,2022-05-17,It's just nonresponsive.,"['It', ""'s"", 'just', 'nonresponsive', '.']",UNLABELED,0.0,[],,,,,,
217.0,,I mean there's no  there's a question.,Hill,Civil,Trial,2022-05-17,I mean there's no there's a question.,"['I', 'mean', 'there', ""'s"", 'no', 'there', ""'s"", 'a', 'question', '.']",UNLABELED,0.0,[],,,,,,
218.0,,He's kind of asking further questions.,Hill,Civil,Trial,2022-05-17,He's kind of asking further questions.,"['He', ""'s"", 'kind', 'of', 'asking', 'further', 'questions', '.']",UNLABELED,0.0,[],,,,,,
219.0,,"It's talking about costs and money, which you've already ruled upon.",Hill,Civil,Trial,2022-05-17,"It's talking about costs and money, which you've already ruled upon.","['It', ""'s"", 'talking', 'about', 'costs', 'and', 'money', ',', 'which', 'you', ""'ve"", 'already', 'ruled', 'upon', '.']",UNLABELED,0.0,[],,,,,,
220.0,THE COURT:," I'm not sure what this is, Mr. Gutshall.",Hill,Civil,Trial,2022-05-17," I'm not sure what this is, Mr. Gutshall.","['I', ""'m"", 'not', 'sure', 'what', 'this', 'is', ',', 'Mr.', 'Gutshall', '.']",UNLABELED,0.0,[],,,,,,
221.0,,I'm a little confused.,Hill,Civil,Trial,2022-05-17,I'm a little confused.,"['I', ""'m"", 'a', 'little', 'confused', '.']",UNLABELED,0.0,[],,,,,,
222.0,MR. GUTSHALL:, Okay.,Hill,Civil,Trial,2022-05-17, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
223.0,,We're walking him through one of the grievances that he said was one of the bases for his decision to seek a second opinion of Mr. Hill's care.,Hill,Civil,Trial,2022-05-17,We're walking him through one of the grievances that he said was one of the bases for his decision to seek a second opinion of Mr. Hill's care.,"['We', ""'re"", 'walking', 'him', 'through', 'one', 'of', 'the', 'grievances', 'that', 'he', 'said', 'was', 'one', 'of', 'the', 'bases', 'for', 'his', 'decision', 'to', 'seek', 'a', 'second', 'opinion', 'of', 'Mr.', 'Hill', ""'s"", 'care', '.']",TR,0.0,[],,,,,,
224.0,,It's just part of that questioning.,Hill,Civil,Trial,2022-05-17,It's just part of that questioning.,"['It', ""'s"", 'just', 'part', 'of', 'that', 'questioning', '.']",UNLABELED,0.0,[],,,,,,
225.0,,There's going to be a document in front of him when he's talking about this.,Hill,Civil,Trial,2022-05-17,There's going to be a document in front of him when he's talking about this.,"['There', ""'s"", 'going', 'to', 'be', 'a', 'document', 'in', 'front', 'of', 'him', 'when', 'he', ""'s"", 'talking', 'about', 'this', '.']",UNLABELED,0.0,[],,,,,,
226.0,,It's  we've tried to strip this down to the bare bones.,Hill,Civil,Trial,2022-05-17,It's we've tried to strip this down to the bare bones.,"['It', ""'s"", 'we', ""'ve"", 'tried', 'to', 'strip', 'this', 'down', 'to', 'the', 'bare', 'bones', '.']",UNLABELED,0.0,[],,,,,,
227.0,THE COURT:, I understand.,Hill,Civil,Trial,2022-05-17, I understand.,"['I', 'understand', '.']",UNUSED,0.0,[],,,,,,
228.0,,I don't know that the answer's fully responsive.,Hill,Civil,Trial,2022-05-17,I don't know that the answer's fully responsive.,"['I', 'do', ""n't"", 'know', 'that', 'the', 'answer', ""'s"", 'fully', 'responsive', '.']",UNLABELED,0.0,[],,,,,,
229.0,,But I'm going to go ahead and allow it.,Hill,Civil,Trial,2022-05-17,But I'm going to go ahead and allow it.,"['But', 'I', ""'m"", 'going', 'to', 'go', 'ahead', 'and', 'allow', 'it', '.']",UNLABELED,0.0,[],,,,,,
230.0,,This is  the document's going to be there.,Hill,Civil,Trial,2022-05-17,This is the document's going to be there.,"['This', 'is', 'the', 'document', ""'s"", 'going', 'to', 'be', 'there', '.']",UNLABELED,0.0,[],,,,,,
231.0,,"If the document talks about the money, let's just  I'll allow it.",Hill,Civil,Trial,2022-05-17,"If the document talks about the money, let's just I'll allow it.","['If', 'the', 'document', 'talks', 'about', 'the', 'money', ',', 'let', ""'s"", 'just', 'I', ""'ll"", 'allow', 'it', '.']",UNLABELED,0.0,[],,,,,,
232.0,,So this is overruled.,Hill,Civil,Trial,2022-05-17,So this is overruled.,"['So', 'this', 'is', 'overruled', '.']",UNLABELED,0.0,[],,,,,,
233.0,MS. HOWE:, Okay.,Hill,Civil,Trial,2022-05-17, Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
234.0,,"Then I'm not objecting to them saying what the document says in these next few lines, but 109/25 to 110/7 is talking about U.S.",Hill,Civil,Trial,2022-05-17,"Then I'm not objecting to them saying what the document says in these next few lines, but 109/25 to 110/7 is talking about U.S.","['Then', 'I', ""'m"", 'not', 'objecting', 'to', 'them', 'saying', 'what', 'the', 'document', 'says', 'in', 'these', 'next', 'few', 'lines', ',', 'but', '109/25', 'to', '110/7', 'is', 'talking', 'about', 'U.S', '.']",TR,1.0,"[{'text': '109/25 to 110/7', 'score': 0.67, 'start_pos': 90, 'end_pos': 105}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'E-DATE', 'O', 'O', 'O', 'O']",,,,,
235.0,,"Marshals and what they do, and costs again, which I think has been taken out of this lawsuit, and it is not what the law said in his thing.",Hill,Civil,Trial,2022-05-17,"Marshals and what they do, and costs again, which I think has been taken out of this lawsuit, and it is not what the law said in his thing.","['Marshals', 'and', 'what', 'they', 'do', ',', 'and', 'costs', 'again', ',', 'which', 'I', 'think', 'has', 'been', 'taken', 'out', 'of', 'this', 'lawsuit', ',', 'and', 'it', 'is', 'not', 'what', 'the', 'law', 'said', 'in', 'his', 'thing', '.']",UNLABELED,0.0,[],,,,,,
236.0,,It's talking about other stuff.,Hill,Civil,Trial,2022-05-17,It's talking about other stuff.,"['It', ""'s"", 'talking', 'about', 'other', 'stuff', '.']",UNLABELED,0.0,[],,,,,,
237.0,THE COURT:," What's the relevance of this, Mr. Gutshall?",Hill,Civil,Trial,2022-05-17," What's the relevance of this, Mr. Gutshall?","['What', ""'s"", 'the', 'relevance', 'of', 'this', ',', 'Mr.', 'Gutshall', '?']",UNLABELED,0.0,[],,,,,,
238.0,MR. GUTSHALL:," You're going to hear a lot of testimony from Mr. Hill about him being charged to see the doctors or get medication, and this is just providing some context for it.",Hill,Civil,Trial,2022-05-17," You're going to hear a lot of testimony from Mr. Hill about him being charged to see the doctors or get medication, and this is just providing some context for it.","['You', ""'re"", 'going', 'to', 'hear', 'a', 'lot', 'of', 'testimony', 'from', 'Mr.', 'Hill', 'about', 'him', 'being', 'charged', 'to', 'see', 'the', 'doctors', 'or', 'get', 'medication', ',', 'and', 'this', 'is', 'just', 'providing', 'some', 'context', 'for', 'it', '.']",UNLABELED,0.0,[],,,,,,
239.0,,I mean I think after -yeah.,Hill,Civil,Trial,2022-05-17,I mean I think after -yeah.,"['I', 'mean', 'I', 'think', 'after', '-yeah', '.']",UNLABELED,0.0,[],,,,,,
240.0,THE COURT:," I don't want to get too much into this, but I'll allow this one.",Hill,Civil,Trial,2022-05-17," I don't want to get too much into this, but I'll allow this one.","['I', 'do', ""n't"", 'want', 'to', 'get', 'too', 'much', 'into', 'this', ',', 'but', 'I', ""'ll"", 'allow', 'this', 'one', '.']",UNLABELED,0.0,[],,,,,,
241.0,,It's just going to give some context to the documents.,Hill,Civil,Trial,2022-05-17,It's just going to give some context to the documents.,"['It', ""'s"", 'just', 'going', 'to', 'give', 'some', 'context', 'to', 'the', 'documents', '.']",UNLABELED,0.0,[],,,,,,
242.0,,Okay.,Hill,Civil,Trial,2022-05-17,Okay.,"['Okay', '.']",UNUSED,0.0,[],,,,,,
243.0,,That's overruled.,Hill,Civil,Trial,2022-05-17,That's overruled.,"['That', ""'s"", 'overruled', '.']",UNLABELED,0.0,[],,,,,,
244.0,MS. HOWE:," Then we go 110, line 19 to 111, line 15, and it's talking about: ""What's the standard you have for the jail?""",Hill,Civil,Trial,2022-05-17," Then we go 110, line 19 to 111, line 15, and it's talking about: ""What's the standard you have for the jail?""","['Then', 'we', 'go', '110', ',', 'line', '19', 'to', '111', ',', 'line', '15', ',', 'and', 'it', ""'s"", 'talking', 'about', ':', '``', 'What', ""'s"", 'the', 'standard', 'you', 'have', 'for', 'the', 'jail', '?', ""''""]",TR,0.0,[],,,,,,
245.0,,"I mean, again, it's trying to change the standard of care.",Hill,Civil,Trial,2022-05-17,"I mean, again, it's trying to change the standard of care.","['I', 'mean', ',', 'again', ',', 'it', ""'s"", 'trying', 'to', 'change', 'the', 'standard', 'of', 'care', '.']",UNLABELED,0.0,[],,,,,,
246.0,,You've already ruled on these issues.,Hill,Civil,Trial,2022-05-17,You've already ruled on these issues.,"['You', ""'ve"", 'already', 'ruled', 'on', 'these', 'issues', '.']",UNLABELED,0.0,[],,,,,,
247.0,,Lay witnesses cannot change the standard of care.,Hill,Civil,Trial,2022-05-17,Lay witnesses cannot change the standard of care.,"['Lay', 'witnesses', 'can', 'not', 'change', 'the', 'standard', 'of', 'care', '.']",UNLABELED,0.0,[],,,,,,
248.0,,They can't talk about the standard of care.,Hill,Civil,Trial,2022-05-17,They can't talk about the standard of care.,"['They', 'ca', ""n't"", 'talk', 'about', 'the', 'standard', 'of', 'care', '.']",UNLABELED,0.0,[],,,,,,
249.0,,What this guy feels is a standard has nothing to with the standard of care for Nurse Kelley and Dr. Bentley.,Hill,Civil,Trial,2022-05-17,What this guy feels is a standard has nothing to with the standard of care for Nurse Kelley and Dr. Bentley.,"['What', 'this', 'guy', 'feels', 'is', 'a', 'standard', 'has', 'nothing', 'to', 'with', 'the', 'standard', 'of', 'care', 'for', 'Nurse', 'Kelley', 'and', 'Dr.', 'Bentley', '.']",UNLABELED,0.0,[],,,,,,
250.0,THE COURT:," It's the same thing, Mr. Gutshall.",Hill,Civil,Trial,2022-05-17," It's the same thing, Mr. Gutshall.","['It', ""'s"", 'the', 'same', 'thing', ',', 'Mr.', 'Gutshall', '.']",UNLABELED,0.0,[],,,,,,
251.0,,Sustain that.,Hill,Civil,Trial,2022-05-17,Sustain that.,"['Sustain', 'that', '.']",UNLABELED,0.0,[],,,,,,
252.0,MR. GUTSHALL:, What lines?,Hill,Civil,Trial,2022-05-17, What lines?,"['What', 'lines', '?']",UNLABELED,0.0,[],,,,,,
253.0,MS. HOWE:, 110/19 through 111/15.,Hill,Civil,Trial,2022-05-17, 110/19 through 111/15.,"['110/19', 'through', '111/15', '.']",TR,1.0,"[{'text': '110/19 through 111/15', 'score': 0.685, 'start_pos': 1, 'end_pos': 22}]","['B-DATE', 'I-DATE', 'E-DATE']",,,,,
254.0,,All right.,Hill,Civil,Trial,2022-05-17,All right.,"['All', 'right', '.']",UNUSED,0.0,[],,,,,,
255.0,THE COURT:, It also kind of goes to the Monell claims.,Hill,Civil,Trial,2022-05-17, It also kind of goes to the Monell claims.,"['It', 'also', 'kind', 'of', 'goes', 'to', 'the', 'Monell', 'claims', '.']",UNLABELED,0.0,[],,,,,,
256.0,MS. HOWE:, Right.,Hill,Civil,Trial,2022-05-17, Right.,"['Right', '.']",UNUSED,0.0,[],,,,,,
257.0,,"111/24 to 113/2, basically.",Hill,Civil,Trial,2022-05-17,"111/24 to 113/2, basically.","['111/24', 'to', '113/2', ',', 'basically', '.']",UNLABELED,0.0,[],,,,,,
258.0,,"It's asking: ""Why not send him to the ER at this point?""",Hill,Civil,Trial,2022-05-17,"It's asking: ""Why not send him to the ER at this point?""","['It', ""'s"", 'asking', ':', '``', 'Why', 'not', 'send', 'him', 'to', 'the', 'ER', 'at', 'this', 'point', '?', ""''""]",UNLABELED,0.0,[],,,,,,
259.0,,"Then he's going and talking about, you know, what the jail does and, you know, about if a man tumbles down the stairs, what do they do, how do they send them to the ER?",Hill,Civil,Trial,2022-05-17,"Then he's going and talking about, you know, what the jail does and, you know, about if a man tumbles down the stairs, what do they do, how do they send them to the ER?","['Then', 'he', ""'s"", 'going', 'and', 'talking', 'about', ',', 'you', 'know', ',', 'what', 'the', 'jail', 'does', 'and', ',', 'you', 'know', ',', 'about', 'if', 'a', 'man', 'tumbles', 'down', 'the', 'stairs', ',', 'what', 'do', 'they', 'do', ',', 'how', 'do', 'they', 'send', 'them', 'to', 'the', 'ER', '?']",UNLABELED,0.0,[],,,,,,
260.0,MR. GUTSHALL:," Your Honor, I think this is very relevant.",Hill,Civil,Trial,2022-05-17," Your Honor, I think this is very relevant.","['Your', 'Honor', ',', 'I', 'think', 'this', 'is', 'very', 'relevant', '.']",UNLABELED,0.0,[],,,,,,
261.0,,"You know, the line before, Mr. Hill's saying, ""Please send me to the ER.""",Hill,Civil,Trial,2022-05-17,"You know, the line before, Mr. Hill's saying, ""Please send me to the ER.""","['You', 'know', ',', 'the', 'line', 'before', ',', 'Mr.', 'Hill', ""'s"", 'saying', ',', '``', 'Please', 'send', 'me', 'to', 'the', 'ER', '.', ""''""]",UNLABELED,0.0,[],,,,,,
262.0,,"Then Lieutenant Taylor saying, ""I can't just do that.",Hill,Civil,Trial,2022-05-17,"Then Lieutenant Taylor saying, ""I can't just do that.","['Then', 'Lieutenant', 'Taylor', 'saying', ',', '``', 'I', 'ca', ""n't"", 'just', 'do', 'that', '.']",UNLABELED,0.0,[],,,,,,
263.0,,That's the medical personnel's responsibility.,Hill,Civil,Trial,2022-05-17,That's the medical personnel's responsibility.,"['That', ""'s"", 'the', 'medical', 'personnel', ""'s"", 'responsibility', '.']",UNLABELED,0.0,[],,,,,,
264.0,,"We can't override them.""",Hill,Civil,Trial,2022-05-17,"We can't override them.""","['We', 'ca', ""n't"", 'override', 'them', '.', ""''""]",UNLABELED,0.0,[],,,,,,
265.0,,And it goes to that issue of who ultimately has the authority to send him out?,Hill,Civil,Trial,2022-05-17,And it goes to that issue of who ultimately has the authority to send him out?,"['And', 'it', 'goes', 'to', 'that', 'issue', 'of', 'who', 'ultimately', 'has', 'the', 'authority', 'to', 'send', 'him', 'out', '?']",UNLABELED,0.0,[],,,,,,
266.0,,So it's important for the jury to know who that authority lies with.,Hill,Civil,Trial,2022-05-17,So it's important for the jury to know who that authority lies with.,"['So', 'it', ""'s"", 'important', 'for', 'the', 'jury', 'to', 'know', 'who', 'that', 'authority', 'lies', 'with', '.']",UNLABELED,0.0,[],,,,,,
267.0,MS. HOWE:," Your Honor, it's going to the Monell claims and it's trying to show that only ACH can send them out, which is untrue.",Hill,Civil,Trial,2022-05-17," Your Honor, it's going to the Monell claims and it's trying to show that only ACH can send them out, which is untrue.","['Your', 'Honor', ',', 'it', ""'s"", 'going', 'to', 'the', 'Monell', 'claims', 'and', 'it', ""'s"", 'trying', 'to', 'show', 'that', 'only', 'ACH', 'can', 'send', 'them', 'out', ',', 'which', 'is', 'untrue', '.']",UNLABELED,0.0,[],,,,,,
